	AMON	BQIm	CPHL	DEPH	DOXY_BTL	DOXY_CTD	LATIT_DD	LONGI_DD	MNDEP	MXDEP	MYEAR	NTRA	NTRI	NTRZ	PHOS	Q_AMON	Q_BQIm	Q_CPHL	Q_DOXY_BTL	Q_DOXY_CTD	Q_NTRA	Q_NTRI	Q_NTRZ	Q_PHOS	Q_SALT_BTL	Q_SALT_CTD	Q_SECCHI	Q_TEMP_BTL	Q_TEMP_CTD	SALT_BTL	SALT_CTD	SDATE	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	SECCHI	SERNO	SHARKID_MD5	SHIPC	STATN	STIME	TEMP_BTL	TEMP_CTD	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP
3158	2.12			37.0	5.03		58.10917	11.81000			2017	2.70	0.47	3.17	0.57																	2017-06-06	580688-114860	Halsefjorden	Skagerrak	3.0	75.0		77SN	GALTERÖ	10:55	8.64		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3159	0.20		12.4	0.0	6.89		58.33333	11.88333			2017	0.10	0.06	0.10	0.08	<					<		<								22.78	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	17.03	16.92	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3160	0.20		12.5	2.0	6.90		58.33333	11.88333			2017	0.10	0.04	0.10	0.08	<					<		<								22.81	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	16.89	16.63	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3161	0.20		9.9	5.0	6.76		58.33333	11.88333			2017	0.10	0.03	0.10	0.06	<					<		<								22.98	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	16.41	16.32	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3162	0.21		9.2	10.0	5.90		58.33333	11.88333			2017	0.29	0.04	0.33	0.05																23.35	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	12.99	13.29	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3163	0.20		0.3	15.0	3.35		58.33333	11.88333			2017	14.07	0.13	14.20	0.75	<															29.19	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	6.09	6.20	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3164	0.20		0.2	20.0	0.28		58.33333	11.88333			2017	18.38	0.05	18.43	3.00	<		<													32.16	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	9.20	9.15	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3165	0.20		0.2	30.0	0.10		58.33333	11.88333			2017	4.60	0.42	5.02	0.31	<		<													32.44	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	9.60	9.60	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3166	0.20			40.0			58.33333	11.88333			2017	0.10		0.10	8.53	<					<	B									32.54	2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	9.39	9.38	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3167	0.20			44.0			58.33333	11.88333			2017	0.10		0.26	10.06	<					<	B										2017-06-06	582000-115270	Byfjorden	Skagerrak	2.0	76.0		77SN	BYFJORDEN	12:30	9.33		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3168	0.20		5.4	0.0	6.65		58.31250	11.77333			2017	0.10	0.04	0.10	0.06	<					<		<								23.22	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	16.69	16.59	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3169	0.20		6.0	2.0	6.79		58.31250	11.77333			2017	0.10	0.03	0.10	0.05	<					<		<								23.23	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	16.60	16.52	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3170	0.20		7.0	5.0	6.68		58.31250	11.77333			2017	0.10	0.04	0.10	0.06	<					<		<								23.22	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	16.13	16.15	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3171	0.20		8.5	10.0	6.20		58.31250	11.77333			2017	0.10	0.04	0.10	0.06	<					<		<								23.46	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	14.62	14.25	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3172	0.30		1.1	15.0	4.66		58.31250	11.77333			2017	5.08	0.28	5.36	0.33																27.75	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	6.29	6.21	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3173	0.20		0.2	20.0	4.07		58.31250	11.77333			2017	9.86	0.04	9.90	0.91	<		<													30.36	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	6.34	6.33	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3174	0.20		0.2	30.0	0.29		58.31250	11.77333			2017	10.01	0.05	10.06	2.99	<		<													32.88	2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	7.68	7.66	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3175	5.68			38.0	0.10		58.31250	11.77333			2017	0.10		0.14	11.87				<		<	B										2017-06-06	581740-114820	Havstensfjorden	Skagerrak	3.0	77.0		77SN	HAVSTENSFJORD	13:15	8.25		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3176	0.20		2.8	0.0	6.44		58.23000	11.58000			2017	0.10	0.04	0.10	0.08	<					<		<							23.34	23.33	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		15.00	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3177	0.20		3.2	2.0	6.45		58.23000	11.58000			2017	0.10	0.04	0.10	0.07	<					<		<							23.36	23.34	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		14.91	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3178	0.20		4.0	5.0	6.45		58.23000	11.58000			2017	0.10	0.04	0.10	0.06	<					<		<							23.53	23.50	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		13.82	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3179	0.20		5.1	10.0	6.19		58.23000	11.58000			2017	0.10	0.04	0.10	0.06	<					<		<							23.93	23.95	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		12.42	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3180	0.32		0.6	15.0	4.77		58.23000	11.58000			2017	4.70	0.16	4.86	0.09															25.37	25.58	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		5.89	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3181	0.20		0.2	20.0	1.90		58.23000	11.58000			2017	15.73	0.11	15.84	0.05	<		<												27.53	27.63	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		5.30	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3182	0.20		0.2	30.0	0.60		58.23000	11.58000			2017	17.53	0.05	17.58	0.40	<		<												28.50	28.50	2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20		6.04	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3183	0.20			40.0	0.49		58.23000	11.58000			2017	17.62	0.18	17.80	0.42	<														28.56		2017-06-06	581260-113220	Koljö fjord	Skagerrak	6.0	78.0		77SN	KOLJÖFJORD	14:20			Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3184	0.20		8.5	0.0	7.21		58.38767	11.62667			2017	0.10	0.06	0.10	0.08	<					<		<								22.09	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	16.45	16.58	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3185	0.20		8.8	2.0	7.26		58.38767	11.62667			2017	0.10	0.06	0.10	0.08	<					<		<								22.16	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	15.95	16.23	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3186	0.20		6.2	5.0	6.58		58.38767	11.62667			2017	0.10	0.04	0.10	0.06	<					<		<								24.01	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	14.28	14.31	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3187	0.20		4.3	10.0	6.39		58.38767	11.62667			2017	0.10	0.03	0.10	0.05	<					<		<								25.69	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	13.91	13.87	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3188	0.20		3.5	15.0	6.30		58.38767	11.62667			2017	0.10	0.03	0.10	0.04	<					<		<								27.00	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	13.24	13.31	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3189	0.38		1.1	20.0	5.97		58.38767	11.62667			2017	0.85	0.13	0.98	0.20																30.22	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	10.14	10.14	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3190	0.20		0.4	30.0	5.47		58.38767	11.62667			2017	6.60	0.12	6.72	0.63	<															32.60	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	6.55	6.54	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3191	0.23			40.0	5.14		58.38767	11.62667			2017	7.94	0.08	8.02	0.81																33.45	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	6.66	6.69	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3192	0.20			50.0	4.68		58.38767	11.62667			2017	9.64	0.06	9.70	1.06	<															34.09	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	7.10	7.08	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3193	0.20			60.0	4.31		58.38767	11.62667			2017	11.12	0.06	11.18	1.29	<															34.46	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	7.38	7.36	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3194				70.0	3.26		58.38767	11.62667			2017	13.33	0.07	13.40	1.82																	2017-06-06	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	79.0		77SN	BJÖRKHOLMEN	16:05	7.63		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
3195	0.20		3.1	0.0	6.05		58.86833	11.10333			2017	0.10	0.02	0.10	0.05	<					<	<	<							25.46	25.34	2017-06-07	585100-110600	S Kosterfjorden	Skagerrak	6.0	6.0		77NE	KOSTERFJORDEN	07:10		14.19	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
3196	0.20		3.4	2.0	6.20		58.86833	11.10333			2017	0.10	0.02	0.10	0.05	<					<	<	<							25.48	25.38	2017-06-07	585100-110600	S Kosterfjorden	Skagerrak	6.0	6.0		77NE	KOSTERFJORDEN	07:10		14.21	Västerhavets vattendistrikt	03 - Västkustens yttre kustvatten. Skagerrak	2 - Havsområde innanför 1 NM
