YEAR	local_EQR	PTOT	SALT	DATE_count	VISS_EU_CD	WATER_TYPE_AREA	PHOS	global_EQR	STATUS	index_column
2015	0.5888100185970606	0.6841666666666667	18.663333333333334	4	SE572472-120302	01s - Västkustens inre kustvatten	0.09916666666666665	0.4845809700924387	MODERATE	(2, 'SE572472-120302')
2013	0.9705576687244081	0.4172222222222222	19.33361111111111	3	SE572135-120141	01s - Västkustens inre kustvatten	0.053333333333333344	0.965361963205186	HIGH	(0, 'SE572135-120141')
2014	0.7105532039118376	0.5722222222222223	21.506777777777774	3	SE572135-120141	01s - Västkustens inre kustvatten	0.03444444444444445	0.6009220065197294	GOOD	(1, 'SE572135-120141')
2015	0.6221632188509424	0.6508333333333333	19.059583333333332	4	SE572135-120141	01s - Västkustens inre kustvatten	0.065	0.5163459227151833	MODERATE	(2, 'SE572135-120141')
2013		0.258		1	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	0.065		BAD	(0, 'SE644150-211000')
2014		0.194		1	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	0.065		BAD	(1, 'SE644150-211000')
2015		0.226		1	SE644150-211000	22 - Norra Bottenviken. Inre kustvatten	0.065		BAD	(2, 'SE644150-211000')
2014	0.6135887445887446	0.5266666666666667	5.033333333333333	3	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.23	0.47358874458874456	MODERATE	(0, 'SE594340-190448')
2015	0.40633425608757684	0.8233333333333333	5.433333333333334	3	SE594340-190448	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.2733333333333334	0.25148250676397427	POOR	(1, 'SE594340-190448')
2013	0.35126315789473683	0.95	3.9	1	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	0.13	0.19514619883040937	BAD	(0, 'SE592400-180800')
2014	0.27502024291497973	1.235	3.55	1	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	0.23	0.1527890238416554	BAD	(1, 'SE592400-180800')
2015	0.2608301886792453	1.5491666666666668	3.2	2	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	0.6033333333333333	0.1449056603773585	BAD	(2, 'SE592400-180800')
2013		5.295		1	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	4.04		BAD	(0, 'SE593750-183962')
2014	0.09481729207432886	3.853333333333333	4.466666666666667	3	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	2.806666666666667	0.05267627337462715	BAD	(1, 'SE593750-183962')
2015	0.09448411948639462	4.2700000000000005	4.266666666666667	3	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	3.026666666666667	0.05249117749244147	BAD	(2, 'SE593750-183962')
2013		0.42		1	SE643700-211940	22 - Norra Bottenviken. Inre kustvatten			BAD	(0, 'SE643700-211940')
2013		0.242		1	SE645000-212100	22 - Norra Bottenviken. Inre kustvatten			BAD	(0, 'SE645000-212100')
2013	1.763795731707317	0.1825	1.0	2	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten	0.04	1.0	HIGH	(0, 'SE651818-212790')
2014	1.6471255760368666	0.24333333333333335	0.10000000000000002	2	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(1, 'SE651818-212790')
2015	0.8737012987012986	0.2683333333333333	2.0	2	SE651818-212790	22 - Norra Bottenviken. Inre kustvatten		0.8514132925897632	HIGH	(2, 'SE651818-212790')
2013	1.1595030737704919	0.23249999999999998	1.7	2	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten	0.04	1.0	HIGH	(0, 'SE651475-214300')
2014	0.8627276295133439	0.2525	2.2	2	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten		0.8385030935451105	HIGH	(1, 'SE651475-214300')
2015	0.7853539019963702	0.28750000000000003	2.1	2	SE651475-214300	22 - Norra Bottenviken. Inre kustvatten		0.7362198599948147	GOOD	(2, 'SE651475-214300')
2013	1.205192307692308	0.21000000000000002	1.7999999999999998	2	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten	0.04	1.0	HIGH	(0, 'SE651800-214740')
2014	1.0097610096670246	0.2175	2.225	2	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(1, 'SE651800-214740')
2015	0.8580134932533734	0.26	2.15	2	SE651800-214740	22 - Norra Bottenviken. Inre kustvatten		0.8329570508863218	HIGH	(2, 'SE651800-214740')
2013	1.0742428003972195	0.30333333333333334	1.0	2	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten	0.04	1.0	HIGH	(0, 'SE651500-213108')
2014	1.1142107371794874	0.355	0.1	2	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(1, 'SE651500-213108')
2015	0.755625	0.31	2.0	2	SE651500-213108	22 - Norra Bottenviken. Inre kustvatten		0.6937500000000001	GOOD	(2, 'SE651500-213108')
2013		0.5486666666666666		1	SE645500-212000	22 - Norra Bottenviken. Inre kustvatten			BAD	(0, 'SE645500-212000')
2013	1.1634006734006732	0.2725	1.0	2	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(0, 'SE653176-222000')
2014	1.478325384207737	0.22	1.0	2	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(1, 'SE653176-222000')
2015	0.7091649484536083	0.27166666666666667	2.0566666666666666	2	SE653176-222000	22 - Norra Bottenviken. Inre kustvatten		0.6273784977908691	GOOD	(2, 'SE653176-222000')
2013	1.2024596066034423	0.25166666666666665	1.1833333333333331	2	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(0, 'SE728806-179329')
2014	1.3557049086757993	0.2625	1.1333333333333333	2	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten		1.0	HIGH	(1, 'SE728806-179329')
2015	0.343265306122449	0.7008333333333334	2.0	2	SE728806-179329	22 - Norra Bottenviken. Inre kustvatten		0.24158163265306126	POOR	(2, 'SE728806-179329')
2013	0.7740740740740742	0.36	4.65	2	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	0.01	0.7139601139601143	GOOD	(0, 'SE623890-178030')
2014	0.8085159817351599	0.3325	4.475	2	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	0.0175	0.7669476642079384	GOOD	(1, 'SE623890-178030')
2015	0.8677966101694916	0.295	4.8	1	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	0.015	0.844466600199402	HIGH	(2, 'SE623890-178030')
2013	0.7662086925287357	0.3775	3.8375000000000004	2	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.01125	0.7018595269672857	GOOD	(0, 'SE622500-172430')
2014	0.620721787885967	0.48750000000000004	3.25	2	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.01625	0.5279288980781519	MODERATE	(1, 'SE622500-172430')
2015	0.7939597315436242	0.3725	3.475	1	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.04	0.7445534331440373	GOOD	(2, 'SE622500-172430')
2013	1.3462373737373738	0.2225	3.35	2	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.0125	1.0	HIGH	(0, 'SE622860-173000')
2014	1.1356638418079097	0.2675	3.35	2	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.022500000000000003	1.0	HIGH	(1, 'SE622860-173000')
2015	1.017241379310345	0.29	3.5	1	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.049999999999999996	1.0	HIGH	(2, 'SE622860-173000')
2013	1.1529065349544074	0.2575	3.5	2	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.01	1.0	HIGH	(0, 'SE622000-172300')
2014	1.064106721698113	0.2925	3.05	2	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.02	1.0	HIGH	(1, 'SE622000-172300')
2015	1.035087719298246	0.285	3.5	1	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	0.034999999999999996	1.0	HIGH	(2, 'SE622000-172300')
2013	0.9312500000000001	0.32	3.4	1	SE624870-175500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.9191176470588238	HIGH	(0, 'SE624870-175500')
2015	1.890625	0.16	3.25	1	SE624870-175500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		1.0	HIGH	(1, 'SE624870-175500')
2013	0.9626635269492414	0.3175	3.625	2	SE624615-180500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.9560747375873428	HIGH	(0, 'SE624615-180500')
2015	1.6375	0.16	4.6	1	SE624615-180500	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		1.0	HIGH	(1, 'SE624615-180500')
2013	0.6516483516483517	0.455	3.45	1	SE624335-180000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.5560439560439561	MODERATE	(0, 'SE624335-180000')
2015	1.890625	0.16	3.25	1	SE624335-180000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		1.0	HIGH	(1, 'SE624335-180000')
2013	0.363448275862069	0.725	4.550000000000001	1	SE623810-180350	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.26288032454361066	POOR	(0, 'SE623810-180350')
2015	1.7500000000000002	0.16	4.0	1	SE623810-180350	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		1.0	HIGH	(1, 'SE623810-180350')
2013	0.4015503875968992	0.645	4.699999999999999	1	SE623340-175556	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.30770633834929323	POOR	(0, 'SE623340-175556')
2015	1.4243902439024392	0.20500000000000002	3.6	1	SE623340-175556	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		1.0	HIGH	(1, 'SE623340-175556')
2013	0.4059128990020218	0.7317777777777777	3.033333333333333	3	SE634950-202940	20 - Norra Kvarkens inre kustvatten	0.06855555555555555	0.3198911237525273	POOR	(0, 'SE634950-202940')
2014	0.3774194167174929	0.9146666666666666	5.411111111111111	3	SE634950-202940	20 - Norra Kvarkens inre kustvatten	0.08633333333333333	0.2842742708968662	POOR	(1, 'SE634950-202940')
2015	0.2677439376819468	0.9003333333333332	3.25	3	SE634950-202940	20 - Norra Kvarkens inre kustvatten	0.08633333333333333	0.17273802431093344	BAD	(2, 'SE634950-202940')
2013	0.42874337500000004	0.775	4.004	2	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	0.07	0.2763815277777778	POOR	(0, 'SE590740-174135')
2014	0.43098931623931624	0.75	4.529999999999999	2	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	0.08	0.2788770180436847	POOR	(1, 'SE590740-174135')
2015	0.4170801176470589	0.8	3.9875	2	SE590740-174135	24 - Stockholms inre skärgård och Hallsfjärden	0.025	0.26342235294117655	POOR	(2, 'SE590740-174135')
2014		0.39375		1	SE631840-191130	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten			BAD	(0, 'SE631840-191130')
2015		0.41125		1	SE631840-191130	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten			BAD	(1, 'SE631840-191130')
2013	0.5673802681992338	0.5	4.633333333333334	3	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	0.024999999999999998	0.4546478744754608	MODERATE	(0, 'SE614165-171500')
2014	0.4172884012539185	0.6133333333333334	4.833333333333334	3	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	0.03333333333333333	0.2909275308869629	POOR	(1, 'SE614165-171500')
2015	0.3783233822057352	0.7300000000000001	4.666666666666667	3	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	0.12	0.2450863320067473	POOR	(2, 'SE614165-171500')
2013	0.5214840890682999	0.5666666666666668	3.855555555555556	3	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	0.03222222222222223	0.4109372276840952	MODERATE	(0, 'SE613760-171000')
2014	0.4913176618657573	0.6211111111111111	3.777777777777778	3	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	0.04	0.37802077866559686	POOR	(1, 'SE613760-171000')
2015	0.3346725807332507	0.89	3.6111111111111107	3	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	0.17033333333333334	0.1968662239607357	BAD	(2, 'SE613760-171000')
2013	0.7568891364213002	0.35083333333333333	4.575	3	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	0.013333333333333334	0.6614818940355003	GOOD	(0, 'SE613500-172500')
2014	0.6472280588378595	0.41333333333333333	4.466666666666667	3	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	0.01916666666666667	0.53069338936939	MODERATE	(1, 'SE613500-172500')
2015	0.6399631147411392	0.43416666666666665	4.325	3	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	0.07075	0.5237743949915612	MODERATE	(2, 'SE613500-172500')
2013	0.6610954362056803	0.4055555555555556	4.5055555555555555	3	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	0.017222222222222222	0.5439004154339813	MODERATE	(0, 'SE613591-171000')
2014	0.559504452187379	0.48500000000000004	4.566666666666666	3	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	0.03333333333333333	0.44714709732131336	MODERATE	(1, 'SE613591-171000')
2015	0.5385728301776275	0.5216666666666666	4.1000000000000005	3	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	0.0785	0.4272122192167881	MODERATE	(2, 'SE613591-171000')
2013	0.820622890335848	0.3333333333333333	4.416666666666667	3	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	0.011666666666666667	0.7677048172264134	GOOD	(0, 'SE613500-171000')
2014	0.6051796454574233	0.4383333333333333	4.633333333333334	3	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	0.025000000000000005	0.4906472813880222	MODERATE	(1, 'SE613500-171000')
2015	0.6294894018874149	0.43	4.516666666666667	3	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	0.07333333333333332	0.5137994303689666	MODERATE	(2, 'SE613500-171000')
2013	0.5335386173277935	0.49499999999999994	4.683333333333334	3	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	0.02	0.4224177307883748	MODERATE	(0, 'SE613240-171000')
2014	0.39211640737062786	0.6849999999999999	4.733333333333333	3	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	0.05000000000000001	0.2613134204360328	POOR	(1, 'SE613240-171000')
2015	0.3995555555555556	0.7083333333333334	3.9499999999999997	3	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	0.13549999999999998	0.27006535947712423	POOR	(2, 'SE613240-171000')
2013	0.6218289085545724	0.4789999999999999	4.3	3	SE635660-199490	20 - Norra Kvarkens inre kustvatten	0.065	0.5380262805041568	MODERATE	(0, 'SE635660-199490')
2014		0.5379999999999999		3	SE635660-199490	20 - Norra Kvarkens inre kustvatten	0.07566666666666667		BAD	(1, 'SE635660-199490')
2015		0.3925		3	SE635660-199490	20 - Norra Kvarkens inre kustvatten	0.07566666666666667		BAD	(2, 'SE635660-199490')
2013	0.6893760107816712	0.475	4.55	2	SE657412-164249	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.005	0.5493760107816712	MODERATE	(0, 'SE657412-164249')
2014	0.48519730679156914	0.655	4.925000000000001	2	SE657412-164249	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.05500000000000001	0.33910811865729906	POOR	(1, 'SE657412-164249')
2013	0.3768142973412914	0.865	4.68	2	SE657608-164193	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.07500000000000001	0.2186825526014349	POOR	(0, 'SE657608-164193')
2014	0.21402937932759547	1.4849999999999999	4.890000000000001	2	SE657608-164193	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.32499999999999996	0.11890521073755306	BAD	(1, 'SE657608-164193')
2014	0.40999219975175966	0.7683333333333334	5.1499999999999995	3	SE595000-185600	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	0.23500000000000001	0.2555468886130663	POOR	(0, 'SE595000-185600')
2013	0.49818181818181817	0.55	4.2	1	SE623980-175600	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten		0.41652892561983473	MODERATE	(0, 'SE623980-175600')
2013	0.6553249908659117	0.3222222222222222	2.466666666666667	3	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten		0.5684772644235562	MODERATE	(0, 'SE645000-213500')
2013	0.6600800865800867	0.41000000000000003	4.6195	2	SE604200-174400	17 - Södra Bottenhavet. Yttre kustvatten	0.025	0.5429334157905588	MODERATE	(0, 'SE604200-174400')
2013	0.22003418803418806	1.4625	4.6	1	SE592790-183000	12n - Östergötlands och Stockholms skärgård. Mellankustvatten		0.12224121557454892	BAD	(0, 'SE592790-183000')
