DEPH	MONTH	POSITION	REFERENCE_VALUE	SALT	SDATE	SECCHI	STATN	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR	new_index
	6	58.31_11.77	8.0		2017-06-06		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2017		93654		93654_SE581740-114820
	8	58.31_11.77	8.0		2016-08-01		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		93792		93792_SE581740-114820
	7	58.31_11.77	8.0		2016-07-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		93826		93826_SE581740-114820
	6	58.31_11.77	8.0		2016-06-06		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		93850		93850_SE581740-114820
	8	58.31_11.77	8.0		2015-08-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		94056		94056_SE581740-114820
	7	58.31_11.77	8.0		2015-07-07		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		94109		94109_SE581740-114820
	6	58.31_11.77	8.0		2015-06-10		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		94129		94129_SE581740-114820
	8	58.31_11.77	8.0		2014-08-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		94309		94309_SE581740-114820
	7	58.31_11.77	8.0		2014-07-01		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		94337		94337_SE581740-114820
	6	58.31_11.77	8.0		2014-06-03		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		94362		94362_SE581740-114820
	8	58.31_11.77	8.0		2013-08-07		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		94568		94568_SE581740-114820
	7	58.31_11.77	8.0		2013-07-02		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		94620		94620_SE581740-114820
	6	58.31_11.77	8.0		2013-06-03		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		94657		94657_SE581740-114820
0.0	6	58.31_11.77	8.0		2013-06-03		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		104559		104559_SE581740-114820
0.0	7	58.31_11.77	8.0		2013-07-02		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		104560		104560_SE581740-114820
0.0	8	58.31_11.77	8.0		2013-08-07		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2013		104561		104561_SE581740-114820
0.0	6	58.31_11.77	8.0		2014-06-03		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		104570		104570_SE581740-114820
0.0	7	58.31_11.77	8.0		2014-07-01		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		104571		104571_SE581740-114820
0.0	8	58.31_11.77	8.0		2014-08-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2014		104572		104572_SE581740-114820
0.5	6	58.31_11.77	8.0		2015-06-10		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		104582		104582_SE581740-114820
0.0	7	58.31_11.77	8.0		2015-07-07		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		104583		104583_SE581740-114820
0.0	8	58.31_11.77	8.0		2015-08-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2015		104584		104584_SE581740-114820
0.0	6	58.31_11.77	8.0		2016-06-06		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		104594		104594_SE581740-114820
0.0	7	58.31_11.77	8.0		2016-07-04		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		104595		104595_SE581740-114820
0.0	8	58.31_11.77	8.0		2016-08-01		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2016		104596		104596_SE581740-114820
0.0	6	58.31_11.77	8.0		2017-06-06		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104605		104605_SE581740-114820
0.0	7	58.31_11.77	8.0		2017-07-03		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104606		104606_SE581740-114820
0.0	8	58.31_11.77	8.0		2017-08-01		HAVSTENSFJORD	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104607		104607_SE581740-114820
0.5	7	58.34_11.71	8.0		2016-07-06		NORDTÅNGEN	BAD	SE581740-114820	02 - Västkustens fjordar	2016		104897		104897_SE581740-114820
0.5	8	58.34_11.71	8.0		2016-08-02		NORDTÅNGEN	BAD	SE581740-114820	02 - Västkustens fjordar	2016		104898		104898_SE581740-114820
0.5	6	58.34_11.71	8.0		2017-06-09		NORDTÅNGEN	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104901		104901_SE581740-114820
0.5	7	58.34_11.71	8.0		2017-07-05		NORDTÅNGEN	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104902		104902_SE581740-114820
0.5	8	58.34_11.71	8.0		2017-08-03		NORDTÅNGEN	BAD	SE581740-114820	02 - Västkustens fjordar	2017		104903		104903_SE581740-114820
	8	56.56_12.72	10.5		2013-08-02		L9 LAHOLMSBUKTEN	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013		967		967_SE563330-124600
	8	56.56_12.72	10.5		2013-08-02		L9 LAHOLMSBUKTEN	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013		968		968_SE563330-124600
0.5	8	56.48_12.78	10.5	16.0	2015-08-31	6.3	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4857142857142857	12609	0.6	12609_SE563330-124600
5.0	8	56.48_12.78	10.5	16.0	2015-08-31	6.3	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4857142857142857	12610	0.6	12610_SE563330-124600
10.0	8	56.48_12.78	10.5	17.0	2015-08-31	6.3	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4857142857142857	12611	0.6	12611_SE563330-124600
16.0	8	56.48_12.78	10.5	32.2	2015-08-31	6.3	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4857142857142857	12612	0.6	12612_SE563330-124600
0.0	8	56.56_12.72	10.5	16.512	2015-08-30	7.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5333333333333333	12767	0.6666666666666666	12767_SE563330-124600
5.0	8	56.56_12.72	10.5	16.566	2015-08-30	7.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5333333333333333	12768	0.6666666666666666	12768_SE563330-124600
10.0	8	56.56_12.72	10.5	16.637	2015-08-30	7.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5333333333333333	12769	0.6666666666666666	12769_SE563330-124600
15.0	8	56.56_12.72	10.5	30.619	2015-08-30	7.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5333333333333333	12770	0.6666666666666666	12770_SE563330-124600
18.0	8	56.56_12.72	10.5	31.992	2015-08-30	7.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5333333333333333	12771	0.6666666666666666	12771_SE563330-124600
0.0	8	56.56_12.72	10.5	19.366	2015-08-03	12.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	13748	1.0	13748_SE563330-124600
5.0	8	56.56_12.72	10.5	19.519	2015-08-03	12.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	13749	1.0	13749_SE563330-124600
10.0	8	56.56_12.72	10.5	20.461	2015-08-03	12.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	13750	1.0	13750_SE563330-124600
15.0	8	56.56_12.72	10.5	20.714	2015-08-03	12.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	13751	1.0	13751_SE563330-124600
18.0	8	56.56_12.72	10.5	21.549	2015-08-03	12.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	1.0	13752	1.0	13752_SE563330-124600
0.5	8	56.48_12.78	10.5	17.2	2015-08-03	5.9	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.45850340136054424	13753	0.5619047619047619	13753_SE563330-124600
5.0	8	56.48_12.78	10.5	18.0	2015-08-03	5.9	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.45850340136054424	13754	0.5619047619047619	13754_SE563330-124600
10.0	8	56.48_12.78	10.5	18.6	2015-08-03	5.9	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.45850340136054424	13755	0.5619047619047619	13755_SE563330-124600
16.0	8	56.48_12.78	10.5	20.9	2015-08-03	5.9	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.45850340136054424	13756	0.5619047619047619	13756_SE563330-124600
0.0	7	56.56_12.72	10.5	13.191	2015-07-12	6.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4653061224489796	14503	0.5714285714285714	14503_SE563330-124600
5.0	7	56.56_12.72	10.5	16.67	2015-07-12	6.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4653061224489796	14504	0.5714285714285714	14504_SE563330-124600
10.0	7	56.56_12.72	10.5	17.534	2015-07-12	6.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4653061224489796	14505	0.5714285714285714	14505_SE563330-124600
15.0	7	56.56_12.72	10.5	20.01	2015-07-12	6.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4653061224489796	14506	0.5714285714285714	14506_SE563330-124600
18.0	7	56.56_12.72	10.5	21.325	2015-07-12	6.0	L9 LAHOLMSBUKTEN	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.4653061224489796	14507	0.5714285714285714	14507_SE563330-124600
0.5	6	56.48_12.78	10.5	17.8	2015-06-30	6.5	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.49931972789115653	14998	0.6190476190476191	14998_SE563330-124600
5.0	6	56.48_12.78	10.5	17.8	2015-06-30	6.5	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.49931972789115653	14999	0.6190476190476191	14999_SE563330-124600
10.0	6	56.48_12.78	10.5	17.8	2015-06-30	6.5	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.49931972789115653	15000	0.6190476190476191	15000_SE563330-124600
16.0	6	56.48_12.78	10.5	21.2	2015-06-30	6.5	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.49931972789115653	15001	0.6190476190476191	15001_SE563330-124600
0.0	6	56.56_12.72	10.5	18.588	2015-06-08	4.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2679365079365079	15656	0.38095238095238093	15656_SE563330-124600
5.0	6	56.56_12.72	10.5	18.596	2015-06-08	4.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2679365079365079	15657	0.38095238095238093	15657_SE563330-124600
10.0	6	56.56_12.72	10.5	19.798	2015-06-08	4.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2679365079365079	15658	0.38095238095238093	15658_SE563330-124600
15.0	6	56.56_12.72	10.5	21.069	2015-06-08	4.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2679365079365079	15659	0.38095238095238093	15659_SE563330-124600
18.0	6	56.56_12.72	10.5	21.804	2015-06-08	4.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.2679365079365079	15660	0.38095238095238093	15660_SE563330-124600
0.5	6	56.48_12.78	10.5	17.1	2015-06-05	2.4	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.13852813852813853	15665	0.22857142857142856	15665_SE563330-124600
5.0	6	56.48_12.78	10.5	19.0	2015-06-05	2.4	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.13852813852813853	15666	0.22857142857142856	15666_SE563330-124600
10.0	6	56.48_12.78	10.5	19.1	2015-06-05	2.4	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.13852813852813853	15667	0.22857142857142856	15667_SE563330-124600
15.3	6	56.48_12.78	10.5	20.0	2015-06-05	2.4	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.13852813852813853	15668	0.22857142857142856	15668_SE563330-124600
0.5	8	56.48_12.78	10.5	18.31	2014-08-14	13.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	21003	1.0	21003_SE563330-124600
5.0	8	56.48_12.78	10.5	18.31	2014-08-14	13.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	21004	1.0	21004_SE563330-124600
10.0	8	56.48_12.78	10.5	18.43	2014-08-14	13.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	21005	1.0	21005_SE563330-124600
15.4	8	56.48_12.78	10.5	19.06	2014-08-14	13.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	21006	1.0	21006_SE563330-124600
0.0	8	56.56_12.72	10.5	15.741	2014-08-03	9.0	L9 LAHOLMSBUKTEN	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7387755102040815	21824	0.8571428571428571	21824_SE563330-124600
5.0	8	56.56_12.72	10.5	16.198	2014-08-03	9.0	L9 LAHOLMSBUKTEN	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7387755102040815	21825	0.8571428571428571	21825_SE563330-124600
10.0	8	56.56_12.72	10.5	21.437	2014-08-03	9.0	L9 LAHOLMSBUKTEN	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7387755102040815	21826	0.8571428571428571	21826_SE563330-124600
15.0	8	56.56_12.72	10.5	32.989	2014-08-03	9.0	L9 LAHOLMSBUKTEN	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7387755102040815	21827	0.8571428571428571	21827_SE563330-124600
18.0	8	56.56_12.72	10.5	33.569	2014-08-03	9.0	L9 LAHOLMSBUKTEN	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7387755102040815	21828	0.8571428571428571	21828_SE563330-124600
0.0	7	56.56_12.72	10.5	18.511	2014-07-02	11.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22865	1.0	22865_SE563330-124600
5.0	7	56.56_12.72	10.5	18.486	2014-07-02	11.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22866	1.0	22866_SE563330-124600
10.0	7	56.56_12.72	10.5	18.603	2014-07-02	11.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22867	1.0	22867_SE563330-124600
15.0	7	56.56_12.72	10.5	29.987	2014-07-02	11.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22868	1.0	22868_SE563330-124600
18.0	7	56.56_12.72	10.5	31.875	2014-07-02	11.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22869	1.0	22869_SE563330-124600
0.5	7	56.48_12.78	10.5	18.37	2014-07-01	11.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22947	1.0	22947_SE563330-124600
5.0	7	56.48_12.78	10.5	18.39	2014-07-01	11.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22948	1.0	22948_SE563330-124600
10.0	7	56.48_12.78	10.5	18.42	2014-07-01	11.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22949	1.0	22949_SE563330-124600
15.3	7	56.48_12.78	10.5	27.52	2014-07-01	11.3	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	1.0	22950	1.0	22950_SE563330-124600
0.0	6	56.56_12.72	10.5	15.108	2014-06-02	3.5	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.2044444444444444	23935	0.3333333333333333	23935_SE563330-124600
5.0	6	56.56_12.72	10.5	16.637	2014-06-02	3.5	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.2044444444444444	23936	0.3333333333333333	23936_SE563330-124600
10.0	6	56.56_12.72	10.5	18.42	2014-06-02	3.5	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.2044444444444444	23937	0.3333333333333333	23937_SE563330-124600
15.0	6	56.56_12.72	10.5	30.596	2014-06-02	3.5	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.2044444444444444	23938	0.3333333333333333	23938_SE563330-124600
18.0	6	56.56_12.72	10.5	32.244	2014-06-02	3.5	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.2044444444444444	23939	0.3333333333333333	23939_SE563330-124600
0.5	6	56.48_12.78	10.5	14.79	2014-06-02	7.1	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5401360544217687	23940	0.6761904761904761	23940_SE563330-124600
5.0	6	56.48_12.78	10.5	15.45	2014-06-02	7.1	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5401360544217687	23941	0.6761904761904761	23941_SE563330-124600
10.0	6	56.48_12.78	10.5	16.56	2014-06-02	7.1	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5401360544217687	23942	0.6761904761904761	23942_SE563330-124600
15.1	6	56.48_12.78	10.5	29.34	2014-06-02	7.1	LX	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5401360544217687	23943	0.6761904761904761	23943_SE563330-124600
0.5	8	56.48_12.78	10.5	12.35	2013-08-29	8.4	LX	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6571428571428571	28698	0.8	28698_SE563330-124600
5.0	8	56.48_12.78	10.5	12.88	2013-08-29	8.4	LX	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6571428571428571	28699	0.8	28699_SE563330-124600
10.0	8	56.48_12.78	10.5	17.66	2013-08-29	8.4	LX	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6571428571428571	28700	0.8	28700_SE563330-124600
15.2	8	56.48_12.78	10.5	24.08	2013-08-29	8.4	LX	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6571428571428571	28701	0.8	28701_SE563330-124600
0.5	8	56.48_12.78	10.5	15.47	2013-08-05	12.1	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29727	1.0	29727_SE563330-124600
5.0	8	56.48_12.78	10.5	16.09	2013-08-05	12.1	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29728	1.0	29728_SE563330-124600
10.0	8	56.48_12.78	10.5	21.33	2013-08-05	12.1	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29729	1.0	29729_SE563330-124600
15.1	8	56.48_12.78	10.5	27.25	2013-08-05	12.1	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29730	1.0	29730_SE563330-124600
0.0	8	56.56_12.72	10.5	16.844	2013-08-02	13.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29916	1.0	29916_SE563330-124600
5.0	8	56.56_12.72	10.5	19.784	2013-08-02	13.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29917	1.0	29917_SE563330-124600
10.0	8	56.56_12.72	10.5	21.659	2013-08-02	13.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29918	1.0	29918_SE563330-124600
15.0	8	56.56_12.72	10.5	31.896	2013-08-02	13.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29919	1.0	29919_SE563330-124600
17.0	8	56.56_12.72	10.5	32.688	2013-08-02	13.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	1.0	29920	1.0	29920_SE563330-124600
0.0	7	56.56_12.72	10.5	16.587	2013-07-01	5.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.39492063492063495	30812	0.47619047619047616	30812_SE563330-124600
5.0	7	56.56_12.72	10.5	16.859	2013-07-01	5.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.39492063492063495	30813	0.47619047619047616	30813_SE563330-124600
10.0	7	56.56_12.72	10.5	17.809	2013-07-01	5.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.39492063492063495	30814	0.47619047619047616	30814_SE563330-124600
15.0	7	56.56_12.72	10.5	19.449	2013-07-01	5.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.39492063492063495	30815	0.47619047619047616	30815_SE563330-124600
18.0	7	56.56_12.72	10.5	31.455	2013-07-01	5.0	L9 LAHOLMSBUKTEN	POOR	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.39492063492063495	30816	0.47619047619047616	30816_SE563330-124600
0.5	7	56.48_12.78	10.5	17.68	2013-07-01	9.8	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.8666666666666667	30817	0.9333333333333333	30817_SE563330-124600
5.0	7	56.48_12.78	10.5	17.81	2013-07-01	9.8	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.8666666666666667	30818	0.9333333333333333	30818_SE563330-124600
10.0	7	56.48_12.78	10.5	17.99	2013-07-01	9.8	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.8666666666666667	30819	0.9333333333333333	30819_SE563330-124600
15.5	7	56.48_12.78	10.5	18.27	2013-07-01	9.8	LX	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.8666666666666667	30820	0.9333333333333333	30820_SE563330-124600
0.5	6	56.48_12.78	10.5	14.32	2013-06-05	3.1	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.17893217893217894	31266	0.29523809523809524	31266_SE563330-124600
5.0	6	56.48_12.78	10.5	15.35	2013-06-05	3.1	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.17893217893217894	31267	0.29523809523809524	31267_SE563330-124600
10.0	6	56.48_12.78	10.5	22.21	2013-06-05	3.1	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.17893217893217894	31268	0.29523809523809524	31268_SE563330-124600
15.2	6	56.48_12.78	10.5	29.77	2013-06-05	3.1	LX	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.17893217893217894	31269	0.29523809523809524	31269_SE563330-124600
0.0	6	56.56_12.72	10.5	15.593	2013-06-04	10.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9047619047619047	31315	0.9523809523809523	31315_SE563330-124600
5.0	6	56.56_12.72	10.5	15.661	2013-06-04	10.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9047619047619047	31316	0.9523809523809523	31316_SE563330-124600
10.0	6	56.56_12.72	10.5	22.847	2013-06-04	10.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9047619047619047	31317	0.9523809523809523	31317_SE563330-124600
15.0	6	56.56_12.72	10.5	32.579	2013-06-04	10.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9047619047619047	31318	0.9523809523809523	31318_SE563330-124600
18.0	6	56.56_12.72	10.5	33.253	2013-06-04	10.0	L9 LAHOLMSBUKTEN	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9047619047619047	31319	0.9523809523809523	31319_SE563330-124600
	8	56.56_12.72	10.5		2016-08-03		L9 LAHOLMSBUKTEN	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016		93783		93783_SE563330-124600
	7	56.56_12.72	10.5		2016-07-06		L9 LAHOLMSBUKTEN	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016		93813		93813_SE563330-124600
	6	56.56_12.72	10.5		2016-06-01		L9 LAHOLMSBUKTEN	BAD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2016		93855		93855_SE563330-124600
