DEPH_count	DIN	NTOT	REFERENCE_VALUE	SALT	SDATE	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR	global_EQR	index_column	local_EQR
2	0.385	18.205	16.48	4.4	2013-06-18	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8736610821202968	(0, 'SE622126-172430')	0.9052458115902225
2	0.77	19.990000000000002	17.24	3.45	2013-08-27	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.8165749541437385	(1, 'SE622126-172430')	0.8624312156078038
2	0.335	16.775	16.8	4.0	2014-06-24	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	1.0	(2, 'SE622126-172430')	1.0014903129657229
2	0.745	19.275	16.8	4.0	2014-08-25	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.8287937743190664	(3, 'SE622126-172430')	0.8715953307392997
2	1.8399999999999999	18.205	16.8	4.0	2015-08-31	HIGH	SE622126-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.8970978668863867	(4, 'SE622126-172430')	0.92282340016479
2	1.76	20.35	16.84	3.95	2013-06-18	GOOD	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.7550368550368549	(0, 'SE622339-172190')	0.8275184275184274
2	1.54	32.125	16.96	3.8	2013-08-27	POOR	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2013	0.37404440375371945	(1, 'SE622339-172190')	0.5279377431906616
2	0.9849999999999999	18.56	16.92	3.85	2014-06-24	HIGH	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.8821839080459772	(2, 'SE622339-172190')	0.9116379310344829
2	1.8449999999999998	21.775	17.4	3.25	2014-08-25	GOOD	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2014	0.6981630309988519	(3, 'SE622339-172190')	0.799081515499426
2	5.525	24.27	16.72	4.1	2015-08-31	MODERATE	SE622339-172190	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	2015	0.5389163576431808	(4, 'SE622339-172190')	0.6889163576431808
5		17.6	19.56036	1.08	2013-06-25	HIGH	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE652920-222650')	1.1113840909090908
5		15.0	19.08048	1.44	2013-08-06	HIGH	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE652920-222650')	1.272032
5		16.6	18.78722	1.6600000000000001	2014-06-23	HIGH	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(2, 'SE652920-222650')	1.1317602409638554
5		12.7	18.84054	1.6199999999999999	2014-08-25	HIGH	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2014	1.0	(3, 'SE652920-222650')	1.4835070866141733
5		21.142	18.334	2.0	2015-06-08	HIGH	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2015	0.8102625782126303	(4, 'SE652920-222650')	0.8671838047488412
5		21.428000000000004	18.334	2.0	2015-08-11	GOOD	SE652920-222650	22 - Norra Bottenviken. Inre kustvatten	2015	0.7912189658390887	(5, 'SE652920-222650')	0.8556094829195443
1		27.0	18.334	2.0	2013-07-11	MODERATE	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	0.5228924162257496	(0, 'SE656620-222480')	0.679037037037037
1		26.0	18.334	2.0	2013-07-30	MODERATE	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	0.5477655677655677	(1, 'SE656620-222480')	0.7051538461538461
1		17.0	18.334	2.0	2013-08-20	HIGH	SE656620-222480	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(2, 'SE656620-222480')	1.078470588235294
1		31.0	18.334	2.0	2013-07-11	MODERATE	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.4394470046082949	(0, 'SE656300-222750')	0.5914193548387097
1		29.0	18.334	2.0	2013-07-30	MODERATE	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.47829228243021343	(1, 'SE656300-222750')	0.6322068965517241
1		24.0	18.334	2.0	2013-08-20	GOOD	SE656300-222750	22 - Norra Bottenviken. Inre kustvatten	2013	0.6078333333333333	(2, 'SE656300-222750')	0.7639166666666667
1		15.0	18.334	2.0	2013-07-11	HIGH	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(0, 'SE655120-220380')	1.2222666666666666
1		17.0	18.334	2.0	2013-07-30	HIGH	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE655120-220380')	1.078470588235294
1		15.0	18.334	2.0	2013-08-20	HIGH	SE655120-220380	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(2, 'SE655120-220380')	1.2222666666666666
1		26.0	18.334	2.0	2013-07-11	MODERATE	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	0.5477655677655677	(0, 'SE655180-218660')	0.7051538461538461
1		25.0	18.334	2.0	2013-07-30	MODERATE	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	0.5746285714285715	(1, 'SE655180-218660')	0.73336
1		63.0	18.334	2.0	2013-08-20	BAD	SE655180-218660	22 - Norra Bottenviken. Inre kustvatten	2013	0.14923890923890923	(2, 'SE655180-218660')	0.291015873015873
1	0.57	21.418			2013-06-12	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013		(0, 'SE636150-199220')	
1		30.0	19.0	2.0	2013-07-09	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.46031746031746035	(1, 'SE636150-199220')	0.6333333333333333
2	0.855	22.488999999999997	16.7	4.3	2013-07-18	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.5643669180064752	(2, 'SE636150-199220')	0.7425852639067989
1		22.0	16.0	6.6	2013-07-25	MODERATE	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	0.5497835497835498	(3, 'SE636150-199220')	0.7272727272727273
2	0.57	17.424500000000002	18.35	2.6500000000000004	2013-08-15	HIGH	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2013	1.0	(4, 'SE636150-199220')	1.0531148669976182
2	1.6749999999999998	0.48			2014-06-12	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2014		(5, 'SE636150-199220')	
2	1.355	24.631			2014-07-16	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2014		(6, 'SE636150-199220')	
2	0.64	16.778			2014-08-20	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2014		(7, 'SE636150-199220')	
2	0.57	18.919			2015-06-22	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2015		(8, 'SE636150-199220')	
2	0.57	18.9195			2015-07-09	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2015		(9, 'SE636150-199220')	
2	1.53	38.196			2015-08-05	BAD	SE636150-199220	20 - Norra Kvarkens inre kustvatten	2015		(10, 'SE636150-199220')	
1		18.0	17.6	3.4	2013-07-12	HIGH	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	0.9629629629629631	(0, 'SE635040-204196')	0.9777777777777779
1		18.0	18.1	2.9	2013-07-31	HIGH	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	1.0	(1, 'SE635040-204196')	1.0055555555555555
1		19.0	18.1	2.9	2013-08-14	HIGH	SE635040-204196	20 - Norra Kvarkens inre kustvatten	2013	0.9210526315789476	(2, 'SE635040-204196')	0.9526315789473685
1		25.0	17.5	3.5	2013-07-09	MODERATE	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	0.5238095238095238	(0, 'SE637070-204260')	0.7
1		20.0	17.4	3.6	2013-07-24	GOOD	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	0.7799999999999998	(1, 'SE637070-204260')	0.8699999999999999
1		29.0	17.7	3.3	2013-08-13	MODERATE	SE637070-204260	20 - Norra Kvarkens inre kustvatten	2013	0.4384236453201971	(2, 'SE637070-204260')	0.6103448275862069
1		21.0	17.6	3.4	2013-07-09	GOOD	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.7161904761904762	(0, 'SE636910-204040')	0.8380952380952381
1		18.0	17.2	3.8	2013-07-24	HIGH	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.9259259259259258	(1, 'SE636910-204040')	0.9555555555555555
1		19.0	17.6	3.4	2013-08-13	HIGH	SE636910-204040	20 - Norra Kvarkens inre kustvatten	2013	0.8771929824561406	(2, 'SE636910-204040')	0.9263157894736843
1	0.26	27.8	16.756	4.46	2014-07-12	MODERATE	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2014	0.4427338129496402	(0, 'SE602120-181610')	0.6027338129496402
1	0.26	38.0	16.042	4.97	2014-08-11	POOR	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2014	0.2378328173374613	(1, 'SE602120-181610')	0.4221578947368421
1	0.23	26.87	16.3234	4.769	2015-07-12	MODERATE	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2015	0.44749534797171564	(2, 'SE602120-181610')	0.6074953479717157
1	0.19	27.23	16.6006	4.571	2015-08-10	MODERATE	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2015	0.44964377524788834	(3, 'SE602120-181610')	0.6096437752478884
1	2.01	29.73	16.4984	4.644	2016-07-16	POOR	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2016	0.394048396351477	(4, 'SE602120-181610')	0.5549411368987555
1	0.44	20.32	16.0168	4.988	2016-08-13	GOOD	SE602120-181610	16 - Södra Bottenhavet. Inre kustvatten	2016	0.6564566929133858	(5, 'SE602120-181610')	0.7882283464566929
6	2.29	18.833333333333332	15.301919999999999	21.493333333333336	2013-06-03	GOOD	SE582000-115270	02 - Västkustens fjordar	2013	0.649980727630285	(0, 'SE582000-115270')	0.8124913274336283
6	0.6883333333333334	19.75	15.457605000000001	21.331666666666667	2013-07-02	MODERATE	SE582000-115270	02 - Västkustens fjordar	2013	0.5922774150566289	(1, 'SE582000-115270')	0.7826635443037975
6	0.30333333333333334	17.099999999999998	13.908780000000004	22.939999999999998	2013-08-07	GOOD	SE582000-115270	02 - Västkustens fjordar	2013	0.6519532163742697	(2, 'SE582000-115270')	0.8133789473684214
4	1.4975	18.0	15.117345	21.685	2014-06-03	GOOD	SE582000-115270	02 - Västkustens fjordar	2014	0.7107833333333333	(3, 'SE582000-115270')	0.8398525
4	2.4125	20.049999999999997	12.888000000000002	24.0	2014-07-01	MODERATE	SE582000-115270	02 - Västkustens fjordar	2014	0.4450452815330098	(4, 'SE582000-115270')	0.6427930174563593
4	0.3025	16.6	13.22505	23.650000000000002	2014-08-04	GOOD	SE582000-115270	02 - Västkustens fjordar	2014	0.6148661311914321	(5, 'SE582000-115270')	0.7966897590361445
4	2.195	16.225	16.335539999999998	20.42	2015-06-10	HIGH	SE582000-115270	02 - Västkustens fjordar	2015	1.0	(6, 'SE582000-115270')	1.0068129429892139
4	0.5525	17.225	15.637364999999999	21.145000000000003	2015-07-07	HIGH	SE582000-115270	02 - Västkustens fjordar	2015	0.8463826802128687	(7, 'SE582000-115270')	0.9078296081277212
4	0.565	16.725	14.664735	22.155	2015-08-04	GOOD	SE582000-115270	02 - Västkustens fjordar	2015	0.7929227703039361	(8, 'SE582000-115270')	0.8768152466367712
4	1.03	16.925	13.119119999999999	23.76	2016-06-06	MODERATE	SE582000-115270	02 - Västkustens fjordar	2016	0.5843501515976055	(9, 'SE582000-115270')	0.7751326440177252
4	0.3	17.175	14.650289999999998	22.17	2016-07-04	GOOD	SE582000-115270	02 - Västkustens fjordar	2016	0.7400019408054338	(10, 'SE582000-115270')	0.8530008733624452
4	0.3	17.5	15.432727499999999	21.3575	2016-08-01	HIGH	SE582000-115270	02 - Västkustens fjordar	2016	0.8031169047619048	(11, 'SE582000-115270')	0.8818701428571428
4	0.36	20.425	13.870259999999998	22.980000000000004	2017-06-06	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017	0.4832447336210782	(12, 'SE582000-115270')	0.6790824969400243
4	0.3	16.25	13.7859975	23.0675	2017-07-03	GOOD	SE582000-115270	02 - Västkustens fjordar	2017	0.7297090598290599	(13, 'SE582000-115270')	0.848369076923077
4	0.3	16.4	12.483539999999998	24.42	2017-08-01	MODERATE	SE582000-115270	02 - Västkustens fjordar	2017	0.5696752246469832	(14, 'SE582000-115270')	0.7611914634146341
5	0.32399999999999995	15.52	14.059007999999999	22.784000000000002	2013-06-03	HIGH	SE575700-114240	02 - Västkustens fjordar	2013	0.8431065292096219	(0, 'SE575700-114240')	0.9058639175257731
5	0.3	16.22	16.333613999999997	20.422000000000004	2013-07-02	HIGH	SE575700-114240	02 - Västkustens fjordar	2013	1.0	(1, 'SE575700-114240')	1.0070045622688037
5	0.362	19.619999999999997	16.23924	20.520000000000003	2013-08-07	GOOD	SE575700-114240	02 - Västkustens fjordar	2013	0.6837512742099898	(2, 'SE575700-114240')	0.8276880733944955
6	1.1333333333333335	17.383333333333333	15.046725000000006	21.75833333333333	2013-06-03	GOOD	SE581740-114820	02 - Västkustens fjordar	2013	0.7679631405134768	(0, 'SE581740-114820')	0.8655834132310646
6	0.37833333333333324	17.23333333333333	14.560409999999997	22.263333333333335	2013-07-02	GOOD	SE581740-114820	02 - Västkustens fjordar	2013	0.7219957016978291	(1, 'SE581740-114820')	0.8448980657640232
6	0.3016666666666667	15.9	13.273200000000003	23.599999999999998	2013-08-07	GOOD	SE581740-114820	02 - Västkustens fjordar	2013	0.6995387840670864	(2, 'SE581740-114820')	0.8347924528301889
4	1.55	17.775	15.01623	21.79	2014-06-03	GOOD	SE581740-114820	02 - Västkustens fjordar	2014	0.7217665260196907	(3, 'SE581740-114820')	0.8447949367088609
4	3.0325	18.8	12.185010000000002	24.73	2014-07-01	MODERATE	SE581740-114820	02 - Västkustens fjordar	2014	0.4506724524076149	(4, 'SE581740-114820')	0.6481388297872341
4	0.3	17.15	13.316535000000002	23.555	2014-08-04	MODERATE	SE581740-114820	02 - Västkustens fjordar	2014	0.5857624673929724	(5, 'SE581740-114820')	0.7764743440233238
4	0.7725	12.2	14.924745000000001	21.884999999999998	2015-06-10	HIGH	SE581740-114820	02 - Västkustens fjordar	2015	1.0	(6, 'SE581740-114820')	1.2233397540983608
4	0.32	14.75	14.558805000000003	22.264999999999997	2015-07-07	HIGH	SE581740-114820	02 - Västkustens fjordar	2015	0.9783960451977405	(7, 'SE581740-114820')	0.9870376271186443
4	0.41000000000000003	16.575	14.4889875	22.337500000000002	2015-08-04	GOOD	SE581740-114820	02 - Västkustens fjordar	2015	0.7869934640522878	(8, 'SE581740-114820')	0.8741470588235295
4	0.5825	16.400000000000002	13.612657500000001	23.2475	2016-06-06	GOOD	SE581740-114820	02 - Västkustens fjordar	2016	0.6889779810298102	(9, 'SE581740-114820')	0.8300400914634146
1	0.25	14.4	15.074010000000001	21.73	2016-06-09	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	1.0	(10, 'SE581740-114820')	1.0468062500000002
4	0.3	16.275	14.652697499999999	22.1675	2016-07-04	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	0.8338655913978494	(11, 'SE581740-114820')	0.9003193548387096
2	2.3899999999999997	17.6	14.558805	22.265	2016-07-06	GOOD	SE581740-114820	02 - Västkustens fjordar	2016	0.6826773989898988	(12, 'SE581740-114820')	0.8272048295454545
4	0.3	15.1	15.0619725	21.7425	2016-08-01	HIGH	SE581740-114820	02 - Västkustens fjordar	2016	0.9958027041942605	(13, 'SE581740-114820')	0.9974816225165563
2	1.565	27.85	14.95845	21.85	2016-08-02	POOR	SE581740-114820	02 - Västkustens fjordar	2016	0.3260090822684549	(14, 'SE581740-114820')	0.5371077199281866
4	0.3	18.275	13.578952500000003	23.2825	2017-06-06	MODERATE	SE581740-114820	02 - Västkustens fjordar	2017	0.5505624595003242	(15, 'SE581740-114820')	0.743034336525308
2	1.45	20.655	13.908780000000004	22.939999999999998	2017-06-09	MODERATE	SE581740-114820	02 - Västkustens fjordar	2017	0.47724802201582406	(16, 'SE581740-114820')	0.6733856209150328
4	1.8375	16.45	12.9818925	23.9025	2017-07-03	MODERATE	SE581740-114820	02 - Västkustens fjordar	2017	0.5991292593185091	(17, 'SE581740-114820')	0.7891727963525836
2	0.71	14.14	13.590990000000001	23.27	2017-07-05	HIGH	SE581740-114820	02 - Västkustens fjordar	2017	0.9352887788778879	(18, 'SE581740-114820')	0.9611732673267327
4	0.3	14.85	12.437797499999999	24.4675	2017-08-01	GOOD	SE581740-114820	02 - Västkustens fjordar	2017	0.7056936026936025	(19, 'SE581740-114820')	0.8375621212121211
2	1.925	27.240000000000002	12.37761	24.53	2017-08-03	POOR	SE581740-114820	02 - Västkustens fjordar	2017	0.22869525783881836	(20, 'SE581740-114820')	0.4543909691629956
3	0.10000000000000002	15.533333333333333	12.491583333333335	18.033666666666665	2013-06-04	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6683583690987126	(0, 'SE563330-124600')	0.8041791845493563
3	0.21	15.466666666666669	12.676666666666666	17.293333333333333	2013-06-05	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6992241379310341	(1, 'SE563330-124600')	0.8196120689655171
6	0.155	15.083333333333334	12.636041666666667	17.455833333333334	2013-07-01	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.7354972375690608	(2, 'SE563330-124600')	0.8377486187845304
3	0.10000000000000002	12.5	12.14275	19.429	2013-08-02	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.9560307692307692	(3, 'SE563330-124600')	0.97142
3	0.21	15.466666666666667	12.592500000000001	17.63	2013-08-05	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6883405172413793	(4, 'SE563330-124600')	0.8141702586206897
3	0.21	16.900000000000002	13.425833333333333	14.296666666666667	2013-08-29	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2013	0.6488560157790925	(5, 'SE563330-124600')	0.7944280078895463
6	0.155	15.916666666666664	12.959791666666666	16.160833333333336	2014-06-02	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.6884554973821991	(6, 'SE563330-124600')	0.8142277486910996
3	0.21	13.833333333333334	12.401666666666667	18.393333333333334	2014-07-01	HIGH	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.840778498609824	(7, 'SE563330-124600')	0.8965060240963856
3	0.10000000000000002	18.266666666666666	12.366666666666667	18.533333333333335	2014-07-02	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5070072992700732	(8, 'SE563330-124600')	0.6770072992700731
3	0.10000000000000002	16.500000000000004	12.552	17.792	2014-08-03	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.5907272727272725	(9, 'SE563330-124600')	0.7607272727272726
3	0.21	14.299999999999999	12.412500000000001	18.349999999999998	2014-08-14	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2014	0.7960139860139863	(10, 'SE563330-124600')	0.8680069930069931
3	0.21	15.966666666666669	12.399999999999999	18.400000000000002	2015-06-05	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.6132359081419619	(11, 'SE563330-124600')	0.776617954070981
3	0.12	16.76666666666667	12.2515	18.994	2015-06-08	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5607057654075547	(12, 'SE563330-124600')	0.7307057654075546
3	0.21	16.666666666666668	12.55	17.8	2015-06-30	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.583	(13, 'SE563330-124600')	0.753
3	0.1366666666666667	17.63333333333333	13.050416666666667	15.798333333333334	2015-07-12	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5700992438563328	(14, 'SE563330-124600')	0.7400992438563329
6	0.16499999999999998	15.483333333333333	12.285583333333335	18.857666666666663	2015-08-03	GOOD	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.6469429494079658	(15, 'SE563330-124600')	0.7934714747039829
3	0.12	16.733333333333334	12.857083333333332	16.57166666666667	2015-08-30	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.598351593625498	(16, 'SE563330-124600')	0.7683515936254979
3	0.21	16.9	12.916666666666668	16.333333333333332	2015-08-31	MODERATE	SE563330-124600	05 - Södra Hallands och norra Öresunds kustvatten	2015	0.5942998027613413	(17, 'SE563330-124600')	0.7642998027613414
1		22.0	18.334	2.0	2013-07-11	GOOD	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	0.7467272727272726	(0, 'SE654860-219880')	0.8333636363636363
1		18.0	18.334	2.0	2013-07-30	HIGH	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(1, 'SE654860-219880')	1.0185555555555554
1		12.0	18.334	2.0	2013-08-20	HIGH	SE654860-219880	22 - Norra Bottenviken. Inre kustvatten	2013	1.0	(2, 'SE654860-219880')	1.5278333333333334
6	0.5349999999999998	16.183333333333334	13.913595	22.935	2013-06-03	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.7549964526833733	(0, 'SE575340-113000')	0.859748403707518
5	0.3	17.259999999999998	16.129458000000003	20.633999999999997	2013-07-01	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.8908321745847824	(1, 'SE575340-113000')	0.9344993047508694
6	0.5566666666666665	18.750000000000004	15.56193	21.223333333333333	2013-08-06	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2013	0.688821333333333	(2, 'SE575340-113000')	0.8299695999999999
4	0.3	15.8	14.746590000000001	22.07	2014-06-03	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.8888808016877638	(3, 'SE575340-113000')	0.9333284810126583
4	0.3	16.375	12.967447500000002	23.917499999999997	2014-07-01	GOOD	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	0.6042337574215438	(4, 'SE575340-113000')	0.7919051908396948
4	0.3	15.650000000000002	16.2585	20.5	2014-08-04	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2014	1.0	(5, 'SE575340-113000')	1.03888178913738
4	1.2275	13.775	14.602139999999999	22.220000000000002	2015-06-09	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	1.0	(6, 'SE575340-113000')	1.0600464609800362
4	0.6375	16.200000000000003	14.857334999999999	21.955000000000002	2015-07-07	HIGH	SE575340-113000	03 - Västkustens yttre kustvatten. Skagerrak	2015	0.8618657407407405	(7, 'SE575340-113000')	0.9171194444444443
