DEPH	DOXY	MONTH	POSITION	SDATE	STATN	VISS_EU_CD	WATER_TYPE_AREA	YEAR	index_column	new_index	source_DOXY
0.0	6.76	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6474	6474_SE581700-113000	DOXY_BTL
2.0	6.49	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6475	6475_SE581700-113000	DOXY_BTL
5.0	6.59	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6476	6476_SE581700-113000	DOXY_BTL
10.0	6.69	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6477	6477_SE581700-113000	DOXY_BTL
15.0	6.64	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6478	6478_SE581700-113000	DOXY_BTL
20.0	6.75	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6479	6479_SE581700-113000	DOXY_BTL
30.0	6.79	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6480	6480_SE581700-113000	DOXY_BTL
40.0	5.45	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6481	6481_SE581700-113000	DOXY_BTL
50.0	5.29	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6482	6482_SE581700-113000	DOXY_BTL
60.0	4.99	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6483	6483_SE581700-113000	DOXY_BTL
70.0	4.51	3	58.39_11.63	2017-03-07	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6484	6484_SE581700-113000	DOXY_BTL
0.0	8.92	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6565	6565_SE581700-113000	DOXY_BTL
5.0	8.9	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6566	6566_SE581700-113000	DOXY_BTL
10.0	8.61	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6567	6567_SE581700-113000	DOXY_BTL
15.0	8.14	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6568	6568_SE581700-113000	DOXY_BTL
20.0	7.73	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6569	6569_SE581700-113000	DOXY_BTL
30.0	6.38	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6570	6570_SE581700-113000	DOXY_BTL
40.0	6.31	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6571	6571_SE581700-113000	DOXY_BTL
50.0	6.34	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6572	6572_SE581700-113000	DOXY_BTL
73.0	6.34	2	58.26_11.44	2017-02-13	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6573	6573_SE581700-113000	DOXY_BTL
0.0	8.0	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6612	6612_SE581700-113000	DOXY_BTL
2.0	8.0	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6613	6613_SE581700-113000	DOXY_BTL
5.0	7.94	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6614	6614_SE581700-113000	DOXY_BTL
10.0	7.72	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6615	6615_SE581700-113000	DOXY_BTL
15.0	7.24	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6616	6616_SE581700-113000	DOXY_BTL
20.0	6.61	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6617	6617_SE581700-113000	DOXY_BTL
30.0	6.4	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6618	6618_SE581700-113000	DOXY_BTL
40.0	6.11	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6619	6619_SE581700-113000	DOXY_BTL
50.0	6.02	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6620	6620_SE581700-113000	DOXY_BTL
60.0	5.89	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6621	6621_SE581700-113000	DOXY_BTL
70.0	3.51	2	58.39_11.63	2017-02-06	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6622	6622_SE581700-113000	DOXY_BTL
0.0	7.2	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6783	6783_SE581700-113000	DOXY_BTL
5.0	7.2	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6784	6784_SE581700-113000	DOXY_BTL
10.0	7.16	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6785	6785_SE581700-113000	DOXY_BTL
15.0	7.12	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6786	6786_SE581700-113000	DOXY_BTL
20.0	7.09	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6787	6787_SE581700-113000	DOXY_BTL
30.0	6.38	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6788	6788_SE581700-113000	DOXY_BTL
40.0	5.98	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6789	6789_SE581700-113000	DOXY_BTL
50.0	5.92	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6790	6790_SE581700-113000	DOXY_BTL
72.0	5.97	1	58.26_11.44	2017-01-12	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2017	6791	6791_SE581700-113000	DOXY_BTL
0.0	7.05	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6872	6872_SE581700-113000	DOXY_BTL
2.0	7.12	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6873	6873_SE581700-113000	DOXY_BTL
5.0	7.16	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6874	6874_SE581700-113000	DOXY_BTL
10.0	7.11	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6875	6875_SE581700-113000	DOXY_BTL
15.0	6.86	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6876	6876_SE581700-113000	DOXY_BTL
20.0	6.58	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6877	6877_SE581700-113000	DOXY_BTL
30.0	6.3	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6878	6878_SE581700-113000	DOXY_BTL
40.0	5.43	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6879	6879_SE581700-113000	DOXY_BTL
50.0	5.94	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6880	6880_SE581700-113000	DOXY_BTL
60.0	4.09	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6881	6881_SE581700-113000	DOXY_BTL
70.0	3.51	1	58.39_11.63	2017-01-09	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2017	6882	6882_SE581700-113000	DOXY_BTL
0.0	6.58	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7001	7001_SE581700-113000	DOXY_BTL
5.0	6.65	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7002	7002_SE581700-113000	DOXY_BTL
10.0	6.8	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7003	7003_SE581700-113000	DOXY_BTL
15.0	6.68	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7004	7004_SE581700-113000	DOXY_BTL
20.0	6.66	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7005	7005_SE581700-113000	DOXY_BTL
30.0	6.13	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7006	7006_SE581700-113000	DOXY_BTL
40.0	5.63	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7007	7007_SE581700-113000	DOXY_BTL
50.0	4.33	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7008	7008_SE581700-113000	DOXY_BTL
70.0	4.22	12	58.26_11.44	2016-12-11	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7009	7009_SE581700-113000	DOXY_BTL
0.0	6.81	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7117	7117_SE581700-113000	DOXY_BTL
5.0	6.0	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7118	7118_SE581700-113000	DOXY_BTL
10.0	5.96	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7119	7119_SE581700-113000	DOXY_BTL
15.0	6.02	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7120	7120_SE581700-113000	DOXY_BTL
20.0	5.99	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7121	7121_SE581700-113000	DOXY_BTL
30.0	6.01	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7122	7122_SE581700-113000	DOXY_BTL
40.0	5.89	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7123	7123_SE581700-113000	DOXY_BTL
50.0	4.7	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7124	7124_SE581700-113000	DOXY_BTL
75.0	3.98	12	58.26_11.43	2016-12-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7125	7125_SE581700-113000	DOXY_BTL
0.0	7.25	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7165	7165_SE581700-113000	DOXY_BTL
2.0	6.79	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7166	7166_SE581700-113000	DOXY_BTL
5.0	6.2	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7167	7167_SE581700-113000	DOXY_BTL
10.0	5.68	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7168	7168_SE581700-113000	DOXY_BTL
15.0	5.82	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7169	7169_SE581700-113000	DOXY_BTL
20.0	5.86	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7170	7170_SE581700-113000	DOXY_BTL
30.0	5.87	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7171	7171_SE581700-113000	DOXY_BTL
40.0	5.5	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7172	7172_SE581700-113000	DOXY_BTL
50.0	4.29	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7173	7173_SE581700-113000	DOXY_BTL
60.0	4.47	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7174	7174_SE581700-113000	DOXY_BTL
70.0	4.39	12	58.39_11.63	2016-12-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7175	7175_SE581700-113000	DOXY_BTL
0.0	7.16	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7305	7305_SE581700-113000	DOXY_BTL
5.0	7.17	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7306	7306_SE581700-113000	DOXY_BTL
10.0	7.17	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7307	7307_SE581700-113000	DOXY_BTL
15.0	7.08	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7308	7308_SE581700-113000	DOXY_BTL
20.0	7.01	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7309	7309_SE581700-113000	DOXY_BTL
30.0	5.82	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7310	7310_SE581700-113000	DOXY_BTL
40.0	4.8	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7311	7311_SE581700-113000	DOXY_CTD
50.0	4.75	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7312	7312_SE581700-113000	DOXY_BTL
73.0	4.45	11	58.26_11.44	2016-11-18	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7313	7313_SE581700-113000	DOXY_BTL
0.0	6.88	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7394	7394_SE581700-113000	DOXY_BTL
5.0	6.33	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7395	7395_SE581700-113000	DOXY_BTL
10.0	5.68	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7396	7396_SE581700-113000	DOXY_BTL
15.0	5.49	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7397	7397_SE581700-113000	DOXY_BTL
20.0	5.33	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7398	7398_SE581700-113000	DOXY_BTL
30.0	5.09	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7399	7399_SE581700-113000	DOXY_BTL
40.0	4.79	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7400	7400_SE581700-113000	DOXY_BTL
50.0	4.81	11	58.26_11.43	2016-11-02	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7401	7401_SE581700-113000	DOXY_BTL
0.0	7.15	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7423	7423_SE581700-113000	DOXY_BTL
2.0	6.98	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7424	7424_SE581700-113000	DOXY_BTL
5.0	6.87	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7425	7425_SE581700-113000	DOXY_BTL
10.0	5.64	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7426	7426_SE581700-113000	DOXY_BTL
15.0	4.06	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7427	7427_SE581700-113000	DOXY_BTL
20.0	3.88	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7428	7428_SE581700-113000	DOXY_BTL
30.0	3.82	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7429	7429_SE581700-113000	DOXY_BTL
40.0	4.68	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7430	7430_SE581700-113000	DOXY_BTL
50.0	4.91	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7431	7431_SE581700-113000	DOXY_BTL
60.0	4.95	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7432	7432_SE581700-113000	DOXY_BTL
72.0	4.7	11	58.39_11.63	2016-11-01	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7433	7433_SE581700-113000	DOXY_BTL
0.0	6.43	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7511	7511_SE581700-113000	DOXY_BTL
5.0	6.42	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7512	7512_SE581700-113000	DOXY_BTL
10.0	5.93	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7513	7513_SE581700-113000	DOXY_BTL
15.0	5.21	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7514	7514_SE581700-113000	DOXY_BTL
20.0	5.11	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7515	7515_SE581700-113000	DOXY_BTL
30.0	4.9	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7516	7516_SE581700-113000	DOXY_BTL
40.0	4.81	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7517	7517_SE581700-113000	DOXY_BTL
50.0	4.71	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7518	7518_SE581700-113000	DOXY_BTL
77.0	3.56	10	58.26_11.44	2016-10-14	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7519	7519_SE581700-113000	DOXY_BTL
0.0	6.07	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7597	7597_SE581700-113000	DOXY_BTL
5.0	5.27	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7598	7598_SE581700-113000	DOXY_BTL
10.0	5.11	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7599	7599_SE581700-113000	DOXY_BTL
15.0	5.15	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7600	7600_SE581700-113000	DOXY_BTL
20.0	4.95	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7601	7601_SE581700-113000	DOXY_BTL
30.0	4.79	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7602	7602_SE581700-113000	DOXY_BTL
40.0	4.44	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7603	7603_SE581700-113000	DOXY_BTL
50.0	4.58	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7604	7604_SE581700-113000	DOXY_BTL
76.0	3.38	10	58.26_11.43	2016-10-04	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7605	7605_SE581700-113000	DOXY_BTL
0.0	6.22	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7635	7635_SE581700-113000	DOXY_BTL
2.0	5.54	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7636	7636_SE581700-113000	DOXY_BTL
5.0	5.28	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7637	7637_SE581700-113000	DOXY_BTL
10.0	5.2	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7638	7638_SE581700-113000	DOXY_BTL
15.0	4.68	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7639	7639_SE581700-113000	DOXY_BTL
20.0	4.34	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7640	7640_SE581700-113000	DOXY_BTL
30.0	4.08	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7641	7641_SE581700-113000	DOXY_BTL
40.0	3.89	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7642	7642_SE581700-113000	DOXY_BTL
50.0	3.91	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7643	7643_SE581700-113000	DOXY_BTL
60.0	3.87	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7644	7644_SE581700-113000	DOXY_BTL
71.0	3.38	10	58.39_11.63	2016-10-03	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7645	7645_SE581700-113000	DOXY_BTL
0.0	5.83	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7709	7709_SE581700-113000	DOXY_BTL
5.0	5.84	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7710	7710_SE581700-113000	DOXY_BTL
10.0	5.82	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7711	7711_SE581700-113000	DOXY_BTL
15.0	5.51	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7712	7712_SE581700-113000	DOXY_BTL
20.0	4.25	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7713	7713_SE581700-113000	DOXY_BTL
30.0	4.31	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7714	7714_SE581700-113000	DOXY_BTL
40.0	4.15	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7715	7715_SE581700-113000	DOXY_BTL
50.0	3.59	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7716	7716_SE581700-113000	DOXY_BTL
76.0	3.23	9	58.26_11.44	2016-09-16	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7717	7717_SE581700-113000	DOXY_BTL
0.0	5.86	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7789	7789_SE581700-113000	DOXY_BTL
5.0	5.86	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7790	7790_SE581700-113000	DOXY_BTL
10.0	5.9	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7791	7791_SE581700-113000	DOXY_BTL
15.0	4.79	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7792	7792_SE581700-113000	DOXY_BTL
20.0	4.8	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7793	7793_SE581700-113000	DOXY_BTL
30.0	4.97	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7794	7794_SE581700-113000	DOXY_BTL
40.0	4.64	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7795	7795_SE581700-113000	DOXY_BTL
50.0	4.22	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7796	7796_SE581700-113000	DOXY_BTL
76.0	3.67	9	58.26_11.43	2016-09-06	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7797	7797_SE581700-113000	DOXY_BTL
0.0	6.3	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7807	7807_SE581700-113000	DOXY_BTL
2.0	6.05	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7808	7808_SE581700-113000	DOXY_BTL
5.0	5.9	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7809	7809_SE581700-113000	DOXY_BTL
10.0	4.4	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7810	7810_SE581700-113000	DOXY_BTL
15.0	4.33	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7811	7811_SE581700-113000	DOXY_BTL
20.0	4.42	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7812	7812_SE581700-113000	DOXY_BTL
30.0	4.46	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7813	7813_SE581700-113000	DOXY_BTL
40.0	4.09	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7814	7814_SE581700-113000	DOXY_BTL
50.0	4.1	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7815	7815_SE581700-113000	DOXY_BTL
60.0	4.11	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7816	7816_SE581700-113000	DOXY_BTL
71.0	3.71	9	58.39_11.63	2016-09-05	BJÖRKHOLMEN	SE581700-113000	02 - Västkustens fjordar	2016	7817	7817_SE581700-113000	DOXY_BTL
0.0	5.83	8	58.26_11.44	2016-08-26	SLÄGGÖ	SE581700-113000	02 - Västkustens fjordar	2016	7916	7916_SE581700-113000	DOXY_BTL
