AMON	DIN	NTOT	NTRA	NTRI	NTRZ	SALT	STATUS	VISS_EU_CD	WATER_TYPE_AREA	YEAR_count	global_EQR	index_column	local_EQR	new_index
	54.50466666666667					2.4	BAD	SE592400-180800	24 - Stockholms inre skärgård och Hallsfjärden	3	0.08006070057067766	0	0.11608801582748257	0_SE592400-180800
	25.39166666666667					3.716666666666667	BAD	SE593750-183962	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	3	0.11695803839823818	0	0.16958915567744534	0_SE593750-183962
	15.4					2.0	POOR	SE643700-211940	22 - Norra Bottenviken. Inre kustvatten	1	0.36173160173160174	0	0.4112987012987013	0_SE643700-211940
	4.720000000000001					5.0	HIGH	SE623890-178030	19 - Norra Bottenhavet. Höga kusten. Yttre kustvatten	1	0.8474576271186439	0	0.8474576271186439	0_SE623890-178030
	6.4375					3.5	GOOD	SE622500-172430	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.6113801446941735	0	0.6679661012859215	0_SE622500-172430
	6.9399999999999995					3.5	MODERATE	SE622860-173000	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.5632695834424941	0	0.6195965417867435	0_SE622860-173000
	6.04					4.55	GOOD	SE622000-172300	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	1	0.6245033112582781	0	0.6771523178807947	0_SE622000-172300
	72.49333333333333					4.416666666666667	BAD	SE614165-171500	16 - Södra Bottenhavet. Inre kustvatten	3	0.04091261241221457	0	0.05932328799771112	0_SE614165-171500
	3.302222222222222					3.8111111111111113	HIGH	SE613760-171000	16 - Södra Bottenhavet. Inre kustvatten	3	0.8103084072665822	0	0.8103084072665822	0_SE613760-171000
	2.750833333333333					4.833333333333333	HIGH	SE613500-172500	16 - Södra Bottenhavet. Inre kustvatten	3	0.8414918414918415	0	0.8414918414918415	0_SE613500-172500
	3.5355555555555553					3.711111111111111	HIGH	SE613591-171000	16 - Södra Bottenhavet. Inre kustvatten	3	0.8379028379028379	0	0.8379028379028379	0_SE613591-171000
	2.6933333333333334					4.6499999999999995	HIGH	SE613500-171000	16 - Södra Bottenhavet. Inre kustvatten	3	0.837092731829574	0	0.837092731829574	0_SE613500-171000
	3.2133333333333334					4.95	GOOD	SE613240-171000	16 - Södra Bottenhavet. Inre kustvatten	3	0.7922369697866811	0	0.7949540303613428	0_SE613240-171000
	15.95					2.0	POOR	SE645000-213500	22 - Norra Bottenviken. Inre kustvatten	1	0.34282131661442006	0	0.39711598746081506	0_SE645000-213500
	19.85					2.0	POOR	SE637640-204160	20 - Norra Kvarkens inre kustvatten	1	0.24859781696053737	0	0.326448362720403	0_SE637640-204160
	16.8					2.0	POOR	SE644730-210650	22 - Norra Bottenviken. Inre kustvatten	1	0.316031746031746	0	0.3770238095238095	0_SE644730-210650
	6.785					2.95	HIGH	SE634230-201605	20 - Norra Kvarkens inre kustvatten	1	0.8486366985998526	0	0.8486366985998526	0_SE634230-201605
