	AMON	CPHL	DEPH	DOXY_BTL	DOXY_CTD	LATIT_DD	LONGI_DD	MNDEP	MXDEP	MYEAR	NTRA	NTRI	NTRZ	PHOS	Q_AMON	Q_CPHL	Q_DOXY_BTL	Q_DOXY_CTD	Q_NTRA	Q_NTRI	Q_NTRZ	Q_PHOS	Q_SALT_BTL	Q_SALT_CTD	Q_SECCHI	Q_TEMP_BTL	Q_TEMP_CTD	SALT_BTL	SALT_CTD	SDATE	SEA_AREA_CODE	SEA_AREA_NAME	SEA_BASIN	SECCHI	SERNO	SHARKID_MD5	SHIPC	STATN	STIME	TEMP_BTL	TEMP_CTD	WATER_DISTRICT	WATER_TYPE_AREA	WLTYP
4683			50.0		6.6	57.722669999999994	11.33533			2017																			33.72	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		171		26DA	7W VINGA	09:20		6.11			3 - Havsområde  mellan 1 NM och 12 NM
4684			60.0		6.6	57.722669999999994	11.33533			2017																			33.98	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		171		26DA	7W VINGA	09:20		6.41			3 - Havsområde  mellan 1 NM och 12 NM
4685			70.0		6.5	57.722669999999994	11.33533			2017																			34.16	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		171		26DA	7W VINGA	09:20		6.6			3 - Havsområde  mellan 1 NM och 12 NM
4686			76.0		6.3	57.722669999999994	11.33533			2017																			34.17	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		171		26DA	7W VINGA	09:20		6.6			3 - Havsområde  mellan 1 NM och 12 NM
4687			0.0			57.16133000000001	11.8875			2017																				2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		174		26DA	MIK TRAWL	17:05					3 - Havsområde  mellan 1 NM och 12 NM
4688			0.0			56.9555	11.8			2017																				2017-01-25			N Kattegatt		175		26DA	MIK TRAWL	18:29					4 - Utsjövatten
4689			0.0			56.92916999999999	11.55217			2017																				2017-01-25					176		26DA	MIK TRAWL	19:33					4 - Utsjövatten
4690			0.0			57.113330000000005	11.4805			2017																				2017-01-25					177		26DA	MIK TRAWL	21:03					4 - Utsjövatten
4691			0.0			57.25533000000001	11.45783			2017																				2017-01-25					178		26DA	MIK TRAWL	22:24					4 - Utsjövatten
4692			0.0			57.401669999999996	11.33117			2017																				2017-01-25					179		26DA	MIK TRAWL	23:56					4 - Utsjövatten
4693			0.0		7.4	57.5495	11.574			2017																			28.6	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		3.47			3 - Havsområde  mellan 1 NM och 12 NM
4694			5.0		7.4	57.5495	11.574			2017																			28.62	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		3.49			3 - Havsområde  mellan 1 NM och 12 NM
4695			10.0		6.9	57.5495	11.574			2017																			29.64	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		4.49			3 - Havsområde  mellan 1 NM och 12 NM
4696			15.0		6.6	57.5495	11.574			2017																			30.74	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		5.26			3 - Havsområde  mellan 1 NM och 12 NM
4697			20.0		6.8	57.5495	11.574			2017																			31.41	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		5.2			3 - Havsområde  mellan 1 NM och 12 NM
4698			25.0		6.7	57.5495	11.574			2017																			31.62	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		4.92			3 - Havsområde  mellan 1 NM och 12 NM
4699			30.0		6.7	57.5495	11.574			2017																			32.28	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		5.33			3 - Havsområde  mellan 1 NM och 12 NM
4700			40.0		6.5	57.5495	11.574			2017																			33.91	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		6.23			3 - Havsområde  mellan 1 NM och 12 NM
4701			48.0		6.3	57.5495	11.574			2017																			34.2	2017-01-25	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		172		26DA	SW VINGA	12:40		6.54			3 - Havsområde  mellan 1 NM och 12 NM
4702	0.94	0.6	0.0		6.8	57.865669999999994	11.29067			2017	3.76	0.25	4.01	0.52															33.25	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		5.21			3 - Havsområde  mellan 1 NM och 12 NM
4703	0.86	0.6	5.0	7.01	6.8	57.865669999999994	11.29067			2017	3.78	0.25	4.03	0.52															33.26	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		5.26			3 - Havsområde  mellan 1 NM och 12 NM
4704	0.93	0.6	10.0	6.96	6.7	57.865669999999994	11.29067			2017	3.77	0.26	4.03	0.51															33.73	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.06			3 - Havsområde  mellan 1 NM och 12 NM
4705	0.83	0.6	15.0	6.93	6.7	57.865669999999994	11.29067			2017	4.03	0.23	4.26	0.52															33.78	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.15			3 - Havsområde  mellan 1 NM och 12 NM
4706	0.48	0.6	20.0		6.7	57.865669999999994	11.29067			2017	4.48	0.16	4.64	0.48			B												33.79	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.16			3 - Havsområde  mellan 1 NM och 12 NM
4707	0.2	0.5	30.0	6.92	6.6	57.865669999999994	11.29067			2017	4.75	0.15	4.9	0.51	<														34.01	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.44			3 - Havsområde  mellan 1 NM och 12 NM
4708	0.59	0.3	40.0	6.81	6.6	57.865669999999994	11.29067			2017	3.86	0.22	4.08	0.49															34.05	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.48			3 - Havsområde  mellan 1 NM och 12 NM
4709	0.57	0.3	50.0	6.71	6.4	57.865669999999994	11.29067			2017	4.0	0.2	4.2	0.56															34.16	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.45			3 - Havsområde  mellan 1 NM och 12 NM
4710	0.45		75.0	6.69	6.4	57.865669999999994	11.29067			2017	3.64	0.25	3.89	0.54															34.47	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.73			3 - Havsområde  mellan 1 NM och 12 NM
4711	0.45		91.0		6.3	57.865669999999994	11.29067			2017	3.17	0.47	3.64	0.56			B												34.64	2017-01-24	582008-105731	Del av Skagerraks utsjövatten	Skagerrak		167		26DA	P2	21:50		6.94			3 - Havsområde  mellan 1 NM och 12 NM
4712	0.59	0.6	0.0	7.64	7.6	56.94	12.21183			2017	3.76	0.31	4.07	0.51															25.26	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25	3.41	3.41			3 - Havsområde  mellan 1 NM och 12 NM
4713	0.63	0.6	5.0	7.63	7.6	56.94	12.21183			2017	3.77	0.31	4.08	0.52															25.32	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25		3.42			3 - Havsområde  mellan 1 NM och 12 NM
4714	0.53	0.5	10.0	7.52	7.5	56.94	12.21183			2017	3.87	0.27	4.14	0.5															25.39	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25	3.61	3.44			3 - Havsområde  mellan 1 NM och 12 NM
4715	0.34	0.5	15.0	7.28	7.3	56.94	12.21183			2017	4.08	0.24	4.32	0.5															28.21	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25		4.21			3 - Havsområde  mellan 1 NM och 12 NM
4716	0.24	0.5	20.0	7.18	7.1	56.94	12.21183			2017	4.22	0.23	4.45	0.51															29.17	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25	4.63	4.63			3 - Havsområde  mellan 1 NM och 12 NM
4717	0.2	0.3	25.0	6.77	6.7	56.94	12.21183			2017	4.56	0.23	4.79	0.54	<														30.98	2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25		5.61			3 - Havsområde  mellan 1 NM och 12 NM
4718	0.2		30.0	6.51		56.94	12.21183			2017	4.6	0.25	4.85	0.58	<													31.66		2017-01-13	570714-115613	Del av n Kattegatts utsjövatten	N Kattegatt		24		34AR	N14 FALKENBERG	01:25	6.34				3 - Havsområde  mellan 1 NM och 12 NM
4719	0.44	0.5	0.0	7.34	7.3	57.1925	11.65817			2017	4.18	0.25	4.43	0.52															28.36	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		4.19			4 - Utsjövatten
4720	0.68	0.5	5.0	7.32	7.2	57.1925	11.65817			2017	4.19	0.25	4.44	0.54															28.37	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	4.21	4.2			4 - Utsjövatten
4721	0.38	0.5	10.0	7.14	7.1	57.1925	11.65817			2017	4.22	0.26	4.48	0.53															28.59	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		4.3			4 - Utsjövatten
4722	0.2	0.4	15.0	6.8	6.7	57.1925	11.65817			2017	4.12	0.29	4.41	0.53	<														31.93	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	5.86	5.87			4 - Utsjövatten
4723	0.2	0.5	20.0	6.78	6.7	57.1925	11.65817			2017	4.12	0.29	4.41	0.53	<														32.1	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		5.92			4 - Utsjövatten
4724	0.2	0.5	25.0	6.71	6.6	57.1925	11.65817			2017	4.05	0.31	4.36	0.54	<														32.28	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	6.11	5.99			4 - Utsjövatten
4725	0.2	0.5	30.0	6.66	6.5	57.1925	11.65817			2017	3.98	0.32	4.3	0.54	<														32.57	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		6.27			4 - Utsjövatten
4726	0.2	0.3	40.0	6.57	6.4	57.1925	11.65817			2017	3.97	0.29	4.26	0.56	<														32.98	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	6.6	6.67			4 - Utsjövatten
4727	0.2		50.0	6.5	6.4	57.1925	11.65817			2017	3.92	0.3	4.22	0.56	<														33.15	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		6.83			4 - Utsjövatten
4728	0.2		60.0	6.44	6.3	57.1925	11.65817			2017	3.87	0.32	4.19	0.57	<														33.22	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	6.95	6.96			4 - Utsjövatten
4729	0.2		70.0	6.45	6.3	57.1925	11.65817			2017	3.93	0.31	4.24	0.58	<														33.33	2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45		6.99			4 - Utsjövatten
4730	0.2		83.0	6.45		57.1925	11.65817			2017	3.91	0.45	4.36	0.8	<													33.5		2017-01-12			N Kattegatt		22		34AR	FLADEN	20:45	7.09				4 - Utsjövatten
4731	0.45	0.4	0.0	6.84	6.7	57.536669999999994	11.32933			2017	3.42	0.31	3.73	0.53															33.28	2017-01-12			N Kattegatt		21		34AR	GF6	18:00	5.95	5.94			4 - Utsjövatten
4732	0.43	0.5	5.0	6.86	6.7	57.536669999999994	11.32933			2017	3.45	0.31	3.76	0.53															33.36	2017-01-12			N Kattegatt		21		34AR	GF6	18:00		5.94			4 - Utsjövatten
4733	0.46	0.6	10.0	6.86	6.7	57.536669999999994	11.32933			2017	3.45	0.31	3.76	0.53															33.69	2017-01-12			N Kattegatt		21		34AR	GF6	18:00	5.93	5.97			4 - Utsjövatten
4734	0.52	0.6	15.0	6.84	6.7	57.536669999999994	11.32933			2017	3.55	0.31	3.86	0.52															33.82	2017-01-12			N Kattegatt		21		34AR	GF6	18:00		6.01			4 - Utsjövatten
4735	0.44	0.6	20.0	6.83	6.7	57.536669999999994	11.32933			2017	3.54	0.32	3.86	0.52															33.88	2017-01-12			N Kattegatt		21		34AR	GF6	18:00	6.02	6.03			4 - Utsjövatten
4736	0.35	0.6	25.0	6.83	6.7	57.536669999999994	11.32933			2017	3.58	0.31	3.89	0.52															33.9	2017-01-12			N Kattegatt		21		34AR	GF6	18:00		6.04			4 - Utsjövatten
4737	0.48	0.7	30.0	6.82	6.7	57.536669999999994	11.32933			2017	3.58	0.32	3.9	0.52															33.93	2017-01-12			N Kattegatt		21		34AR	GF6	18:00	6.06	6.06			4 - Utsjövatten
4738	0.4	0.6	40.0	6.79	6.7	57.536669999999994	11.32933			2017	3.46	0.38	3.84	0.51															34.0	2017-01-12			N Kattegatt		21		34AR	GF6	18:00		6.12			4 - Utsjövatten
4739	0.2		46.0	6.4		57.536669999999994	11.32933			2017	3.3	0.49	3.79	0.56	<													34.34		2017-01-12			N Kattegatt		21		34AR	GF6	18:00	6.42				4 - Utsjövatten
4740	0.2	0.5	0.0	6.96	6.8	56.956830000000004	11.74717			2017	4.25	0.25	4.5	0.52	<														31.67	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	5.38	5.4			4 - Utsjövatten
4741	0.27	0.7	5.0	6.97	6.8	56.956830000000004	11.74717			2017	4.39	0.25	4.64	0.53															31.67	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		5.41			4 - Utsjövatten
4742	0.2	0.6	10.0	6.96	6.8	56.956830000000004	11.74717			2017	4.25	0.26	4.51	0.51	<														31.64	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		5.37			4 - Utsjövatten
4743	0.2	0.6	15.0	6.95	6.8	56.956830000000004	11.74717			2017	4.27	0.26	4.53	0.53	<														31.7	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	5.41	5.44			4 - Utsjövatten
4744	0.2	0.6	20.0	6.93	6.8	56.956830000000004	11.74717			2017	4.27	0.26	4.53	0.52	<														31.74	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		5.47			4 - Utsjövatten
4745	0.2	0.6	25.0	7.0	6.8	56.956830000000004	11.74717			2017	4.25	0.25	4.5	0.51	<														31.77	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	5.52	5.5			4 - Utsjövatten
4746	0.2	0.6	30.0	6.92	6.8	56.956830000000004	11.74717			2017	4.3	0.25	4.55	0.51	<														31.78	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		5.51			4 - Utsjövatten
4747	0.2	0.6	40.0	6.88	6.7	56.956830000000004	11.74717			2017	4.19	0.26	4.45	0.51	<														31.93	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	5.61	5.78			4 - Utsjövatten
4748	0.2		50.0	6.72	6.6	56.956830000000004	11.74717			2017	4.16	0.27	4.43	0.55	<														32.17	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		6.07			4 - Utsjövatten
4749	0.2		60.0	6.64	6.5	56.956830000000004	11.74717			2017	4.05	0.29	4.34	0.55	<														32.46	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	6.38	6.33			4 - Utsjövatten
4750	0.2		70.0	6.53	6.4	56.956830000000004	11.74717			2017	4.02	0.31	4.33	0.58	<														32.75	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		6.59			4 - Utsjövatten
4751	0.2		80.0	6.49	6.3	56.956830000000004	11.74717			2017	3.92	0.32	4.24	0.58	<														33.01	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	6.82	6.82			4 - Utsjövatten
4752	0.2		90.0	6.49	6.3	56.956830000000004	11.74717			2017	3.97	0.33	4.3	0.61	<														33.04	2017-01-12					23		34AR	L:A MIDDELGRUND	23:05		6.85			4 - Utsjövatten
4753	0.2		101.0	6.47		56.956830000000004	11.74717			2017	3.99	0.33	4.32	0.59	<													33.08		2017-01-12					23		34AR	L:A MIDDELGRUND	23:05	6.89				4 - Utsjövatten
4754	0.2	0.6	0.0	7.2	7.1	58.25983000000001	11.43567			2017	4.18	0.27	4.45	0.53	<														30.77	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20	4.83	4.81	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4755	0.2	0.5	5.0	7.2	7.1	58.25983000000001	11.43567			2017	4.19	0.27	4.46	0.53	<														30.77	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20		4.81	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4756	0.2	0.6	10.0	7.16	7.0	58.25983000000001	11.43567			2017	4.24	0.27	4.51	0.53	<														30.83	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20	4.82	4.84	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4757	0.2	0.5	15.0	7.12	7.0	58.25983000000001	11.43567			2017	4.25	0.26	4.51	0.53	<														30.82	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20		4.83	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4758	0.2	0.5	20.0	7.09	7.0	58.25983000000001	11.43567			2017	4.31	0.26	4.57	0.53	<														30.89	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20	4.87	4.88	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4759	0.2	0.2	30.0	6.38	6.1	58.25983000000001	11.43567			2017	5.18	0.19	5.37	0.6	<														32.55	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20		6.59	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4760	0.2	0.2	40.0	5.98	5.9	58.25983000000001	11.43567			2017	5.82	0.15	5.97	0.66	<	<													33.03	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20	7.22	7.24	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4761	0.2	0.2	50.0	5.92	5.8	58.25983000000001	11.43567			2017	5.7	0.19	5.89	0.68	<	<													33.51	2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20		7.63	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4762	0.2		72.0	5.97		58.25983000000001	11.43567			2017	5.45	0.28	5.73	0.68	<													33.88		2017-01-12	581700-113000	Gullmarn centralbassäng	Skagerrak	3.0	20		34AR	SLÄGGÖ	08:20	7.83		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4763			0.0			58.333330000000004	11.88333			2017																				2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15			Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4764	3.33	0.5	0.0	7.71		58.333330000000004	11.88333			2017	11.08	0.39	11.47	0.73														24.64	25.24	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	2.68	2.73	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4765	2.82	0.2	2.0	7.54		58.333330000000004	11.88333			2017	9.19	0.35	9.54	0.73														25.93	25.7	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	3.08	2.95	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4766	2.61	0.2	5.0	7.46		58.333330000000004	11.88333			2017	8.62	0.35	8.97	0.73		<												26.32	26.32	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	3.06	3.1	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4767	2.1	0.2	10.0	6.63		58.333330000000004	11.88333			2017	8.02	0.39	8.41	0.82		<												27.35	27.28	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	5.22	5.2	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4768	0.2	0.2	15.0	0.77		58.333330000000004	11.88333			2017	17.17	0.03	17.2	2.88	<	<												31.75	31.73	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	9.35	9.42	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4769	0.2	0.2	20.0	1.23		58.333330000000004	11.88333			2017	16.34	0.02	16.36	2.73	<	<												32.17	32.16	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	9.65	9.67	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4770	0.2	0.2	30.0	1.32		58.333330000000004	11.88333			2017	16.52	0.04	16.56	2.81	<	<												32.43	32.42	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	9.67	9.66	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4771	3.1		40.0	0.19		58.333330000000004	11.88333			2017	16.06	1.19	17.25	5.0														32.63	32.62	2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	9.59	9.59	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4772	13.05		45.0	0.12		58.333330000000004	11.88333			2017	5.6	3.41	9.01	7.03														32.66		2017-01-10	582000-115270	Byfjorden	Skagerrak	3.0	11		77SN	BYFJORDEN	10:15	9.5		Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4773	2.69	1.6	0.0	9.12		57.691669999999995	11.90667			2017	24.91	0.36	25.27	0.37												B			9.64	2017-01-10					14		77SN	E ÄLVSBORGSBRON	15:20		2.17			
4774	2.21	1.5	2.0	7.86		57.691669999999995	11.90667			2017	11.3	0.31	11.61	0.5															21.56	2017-01-10					14		77SN	E ÄLVSBORGSBRON	15:20	3.27	3.33			
4775	2.41	0.8	5.0	7.59		57.691669999999995	11.90667			2017	6.94	0.31	7.25	0.52															26.43	2017-01-10					14		77SN	E ÄLVSBORGSBRON	15:20	3.68	3.67			
4776	1.31		9.0	7.4		57.691669999999995	11.90667			2017	5.2	0.3	5.5	0.54																2017-01-10					14		77SN	E ÄLVSBORGSBRON	15:20	3.88				
4777	1.66	0.4	0.0	7.29		58.10917	11.81			2017	5.68	0.27	5.95	0.58															29.23	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.02	4.07	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4778	1.66	0.3	2.0	7.36		58.10917	11.81			2017	5.72	0.27	5.99	0.59															29.23	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.02	4.07	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4779	1.63	0.3	5.0	7.28		58.10917	11.81			2017	5.68	0.27	5.95	0.58															29.25	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.03	4.05	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4780	1.64	0.3	10.0	7.26		58.10917	11.81			2017	5.61	0.27	5.88	0.58															29.4	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.0	4.23	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4781	1.62	0.4	15.0	7.27		58.10917	11.81			2017	5.64	0.28	5.92	0.59															29.46	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.16	4.3	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
4782	1.59	0.3	20.0	7.17		58.10917	11.81			2017	5.57	0.27	5.84	0.6															29.5	2017-01-10	580688-114860	Halsefjorden	Skagerrak	3.0	12		77SN	GALTERÖ	11:55	4.28	4.33	Västerhavets vattendistrikt	02 - Västkustens fjordar	2 - Havsområde innanför 1 NM
