OBJECTID	HID	TYP_NFS06	NAMN	VISS_EU_CD	VISS_MS_CD	WB	District	COMP_AUTH	Country	Version	URL_VISS	DATUM	ObjVer	BASIN_NR	VattenID	UUID	PopNamn	CWVattenID	CWUUID	Shape_Leng	Shape_Area	TYPOMR_KOD	TYPOMRNAMN
224	575340-113000	3	Marstrandsfjorden	SE575340-113000	SE575340-113000	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575340-113000	2006/12/31	2010	17	WA92918624	C45A8492-92D5-45E2-B02E-5A72A1AA3D93	"Marstrandsfjorden_(57.9,11.54)"	WA25351289	CEA66178-C402-4BD2-8C16-514B6E64FED0	77837.71633610000	52680309.75570000000	3	"3 - Västkustens yttre kustvatten, Skagerrak"
225	575500-113750	1	Älgöfjorden	SE575500-113750	SE575500-113750	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575500-113750	2006/12/31	2010	17	WA13608490	50EC1EAF-C8BC-49D3-8BF4-DD72B4656F63	"Älgöfjorden_(57.91,11.73)"	WA80466205	FC73A0DC-95BF-4EBF-AC4E-6095ED6EDD72	59113.22639530000	26949157.08890000000	1n	"1n - Västkustens inre kustvatten, norra"
226	575782-165143	12	Erskärområdet sek namn	SE575782-165143	SE575782-165143	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575782-165143	2006/12/31	2010	8	WA85154621	0095EFD5-33AB-4791-AD0D-DFFE7948ED7C	"Erskärområdet sek namn_(57.95,16.86)"	WA11048840	120E3E3C-99F1-48E5-B5B7-8AAFA9749E5F	59231.31713330000	25684908.71339999900	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
227	575670-163500	12	Syrsan	SE575670-163500	SE575670-163500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575670-163500	2006/12/31	2010	8	WA49015225	D61C3A7E-F36A-4508-91E7-8A96E28BA0EC	"Syrsan_(57.96,16.54)"	WA74640963	FDEBF727-6A5F-45E2-A808-12955DD6EE10	50108.54170640000	19099143.94310000200	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
228	575335-165000	12	Kåröområdet	SE575335-165000	SE575335-165000	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575335-165000	2006/12/31	2010	8	WA85495404	56E98F17-B620-4E3D-ACD2-FB3DAC1FEFA6	"Kåröområdet_(57.88,16.85)"	WA13582776	E227348A-838E-41F2-B797-ABCFE7EF298A	119773.90103199999	52024496.67029999900	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
229	574870-113795	1	Sälö fjord	SE574870-113795	SE574870-113795	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574870-113795	2006/12/31	2010	16	WA54617160	ADC5CC91-26EB-4C7F-9C74-02C20A11EC9D	"Sälö fjord_(57.8,11.63)"	WA43360889	9A094173-495C-4319-8EDA-807425FF1E51	156664.10730999999	65740763.75220000000	1s	"1s - Västkustens inre kustvatten, södra"
230	574160-113351	4	Göteborgs n skärgårds kustvatten	SE574160-113351	SE574160-113351	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574160-113351	2006/12/31	2010	16	WA99362849	49AAE2F4-AB68-493A-B1E5-FAF9744511DB	"Göteborgs n skärgårds kustvatten_(57.72,11.57)"	WA74648822	5ED23ACF-745C-4922-AF76-B4D1C4E13676	103921.89806599999	114158769.37100001000	4	"4 - Västkustens yttre kustvatten, Kattegatt"
231	574650-114360	25	Nordre Älvs fjord	SE574650-114360	SE574650-114360	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574650-114360	2006/12/31	2012_2	16	WA58727983	34A21F46-2D23-43C7-956E-9665DBF21BB4	"Nordre Älvs fjord_(57.77,11.74)"	WA69137484	1F2DA749-8B65-49C6-85EF-8B552B8134A7	68992.93406000000	37593198.61079999800	25	25 - Göta Älvs- och Nordre Älvs estuarie
232	575095-164630	12	Rågödjupet	SE575095-164630	SE575095-164630	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575095-164630	2006/12/31	2010	8	WA60297365	71FCDE31-A3DD-44D4-ABC7-682D7ED2CA05	"Rågödjupet_(57.85,16.75)"	WA53281023	118B0F92-A370-45B3-B2CD-5FC2F0AB9628	41899.62899170000	15475350.43270000100	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
233	575060-164170	12	Smågöfjärden	SE575060-164170	SE575060-164170	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE575060-164170	2006/12/31	2010	8	WA72255769	A77D1D85-2F14-4AE7-90F8-87A8E2842E22	"Smågöfjärden_(57.83,16.71)"	WA21482108	397FC952-DD5F-4DE1-B8D6-C39FE27BF2CD	71842.22880490001	16026187.25799999900	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
234	574820-163550	12	Yttre Gamlebyviken	SE574820-163550	SE574820-163550	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574820-163550	2006/12/31	2010	8	WA96360380	F8F66A4F-8F8B-4F4A-B8F5-1A501B55AE43	"Yttre Gamlebyviken_(57.84,16.52)"	WA12344255	82054378-07B8-46FB-9B47-0E4CD07CA538	41063.11083200000	17067544.28999999900	12s	"12s - Östergötlands samt Stockholms skärgård, mellankustvatten, södra"
235	574330-114000	1	Stora Kalvsund	SE574330-114000	SE574330-114000	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE574330-114000	2006/12/31	2010	16	WA89097769	FF32D70E-93C5-4E2D-9840-E90EAE7F5DFA	"Stora Kalvsund_(57.69,11.68)"	WA40121812	FCB47516-F1E7-4909-9BBF-08DF01D74F04	27779.10913350000	7401466.90560000020	1s	"1s - Västkustens inre kustvatten, södra"
236	570730-163715	8	Taktöområdet sek namn	SE570730-163715	SE570730-163715	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570730-163715	2006/12/31	2010	8	WA27621785	AC9D4C8C-BA75-455E-813B-08054B5E18BE	"Taktöområdet sek namn_(57.12,16.61)"	WA32471796	44ED66E9-1549-457E-87DC-8F45942058D2	25523.19669700000	14653180.47079999900	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
237	570200-182500	10	Slesviken	SE570200-182500	SE570200-182500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE570200-182500	2006/12/31	2010	9	WA61523940	57E6EC1E-6DA5-47FA-8A69-9E1B2F2D64E8	"Slesviken_(57.06,18.4)"	WA85439414	E2FEB7A1-973A-4444-B98D-9DDCDF27FEB6	42751.51094070000	60543455.78930000200	10	"10 - Östra Ölands, sydöstra Gotlands kustvatten samt Gotska sandön"
238	573322-115478	1	Kräklingeområdet	SE573322-115478	SE573322-115478	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573322-115478	2006/12/31	2010	16	WA36062730	706A7D63-BF4B-4A70-B881-B00B97518E92	"Kräklingeområdet_(57.55,11.91)"	WA78651254	BF02BDF6-044A-4EB4-B561-A23F9BCD911E	12703.16246960000	2471040.00467000020	1s	"1s - Västkustens inre kustvatten, södra"
239	572980-115576	1	Stallviken	SE572980-115576	SE572980-115576	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572980-115576	2006/12/31	2010	16	WA47773005	1E937CEE-4D20-400F-9D62-824033B6DA55	"Stallviken_(57.49,11.94)"	WA33043313	6898640D-E4F7-4578-A110-06447CCA91D7	13484.08527810000	3654936.18465000020	1s	"1s - Västkustens inre kustvatten, södra"
240	572472-120302	1	Inre Kungsbackafjorden	SE572472-120302	SE572472-120302	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572472-120302	2006/12/31	2010	16	WA92949409	98954B1C-09B8-4F6E-8CF4-DB6F0D32F8F7	"Inre Kungsbackafjorden_(57.42,12.09)"	WA21723833	1CB1305B-FB7B-4D00-A554-40C46617AF59	27834.39493540000	18486535.53009999900	1s	"1s - Västkustens inre kustvatten, södra"
241	572227-115662	1	Kyrkefjälls sund	SE572227-115662	SE572227-115662	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE572227-115662	2006/12/31	2010	16	WA54199676	605DAEC4-A633-4A8A-803E-DEE6F3C2509A	"Kyrkefjälls sund_(57.37,11.95)"	WA66758074	7D67B6CD-BADA-47BD-807F-16AAAA53EF1D	5322.31816399000	790449.91796500003	1s	"1s - Västkustens inre kustvatten, södra"
242	571240-121000	1	Klosterfjorden	SE571240-121000	SE571240-121000	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE571240-121000	2006/12/31	2010	16	WA49934926	52932C3D-BF07-4A46-B21E-A79813A23122	"Klosterfjorden_(57.21,12.2)"	WA85895430	8F73DEDC-7746-4981-B416-138E4353CD37	19262.91922030000	8789632.94961000050	1s	"1s - Västkustens inre kustvatten, södra"
243	560790-145850	8	Tärnöfjärden sek namn	SE560790-145850	SE560790-145850	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560790-145850	2006/12/31	2010	12	WA32494047	882579BA-AA5B-49BD-A143-0C611EE1E1EE	"Tärnöfjärden sek namn_(56.13,14.97)"	WA33268814	6D3C9250-3044-44B3-9720-5E4FC2BF6060	22190.98670510000	5351843.09279999980	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
244	560750-152500	8	Arpöfjärden sek namn	SE560750-152500	SE560750-152500	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560750-152500	2006/12/31	2010	12	WA48003158	EDA7D6B2-B924-4B86-AC19-FA11C2F0AC85	"Arpöfjärden sek namn_(56.12,15.4)"	WA67961857	A35DBDBF-2FA8-41AB-9EFC-9570C17DCF35	29251.72462780000	13164193.25950000100	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
245	560740-152650	8	Hästholmsfjärden	SE560740-152650	SE560740-152650	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560740-152650	2006/12/31	2010	12	WA37141865	CA6A030C-2BD0-42CA-8A10-D1A16F9F175D	"Hästholmsfjärden_(56.13,15.44)"	WA73869620	77FE7C64-BCBD-444C-BFA9-917ADFC16955	28278.97892100000	7480084.05119999960	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
246	560290-154710	8	Djupfjärden sek namn	SE560290-154710	SE560290-154710	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE560290-154710	2006/12/31	2010	12	WA95568125	A36FD594-8B27-4BD9-A739-DB06D1B085C4	"Djupfjärden sek namn_(56.04,15.77)"	WA69046261	305600F5-CAEA-46AF-80FF-A3E505684DE4	21914.30793000000	6614190.90694999970	8	"8 - Blekinge skärgård och Kalmarsund, inre kustvatten"
247	554810-125240	6	Lundåkrabukten	SE554810-125240	SE554810-125240	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554810-125240	2006/12/31	2010	15	WA88840658	202B84DF-BAA5-452E-800F-B9D914BA06AA	"Lundåkrabukten_(55.81,12.88)"	WA78276968	0B68FE82-4165-4DBE-AC8D-FB556EB381A7	32379.91243260000	49922258.55179999800	6	6 - Öresunds kustvatten
248	554040-125750	6	Lommabukten	SE554040-125750	SE554040-125750	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE554040-125750	2009/09/18	2010	15	WA46376876	131D8070-3AAF-470F-94C5-1B2DEABB8054	"Lommabukten_(55.67,12.97)"	WA81342479	7C2D98D9-F5C6-4532-A3AF-3D9EA43F55AD	58397.70330990000	112266516.83600000000	6	6 - Öresunds kustvatten
249	552800-125430	7	Höllviken	SE552800-125430	SE552800-125430	Y	SE4	SO	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE552800-125430	2006/12/31	2010	13	WA24542520	2EE9105F-F496-4D5B-ADE9-74083AB0D8CD	"Höllviken_(55.46,12.91)"	WA57948638	C7B7488F-67DC-49D5-9314-578F5989C323	42843.33556140000	55805552.12610000400	7	7 - Skånes kustvatten
250	573860-115000	1	Asperöfjorden sek namn	SE573860-115000	SE573860-115000	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573860-115000	2006/12/31	2010	16	WA95556018	41C87924-BA0B-4360-A94A-47FCFEAC0478	"Asperöfjorden sek namn_(57.64,11.83)"	WA13941202	BEC84670-195F-4456-961A-B634B214D12D	29840.06228010000	9142009.43562000060	1s	"1s - Västkustens inre kustvatten, södra"
251	573300-113801	4	Göteborgs s skärgårds kustvatten	SE573300-113801	SE573300-113801	Y	SE5	VH	SE	SVAR_2016_3b	http://www.viss.lansstyrelsen.se/waters.aspx?waterEUID=SE573300-113801	2006/12/31	2010	16	WA15669916	1701D9FD-7EB5-4C55-B88D-9F03D98E3CB4	"Göteborgs s skärgårds kustvatten_(57.58,11.68)"	WA66632205	BFA19434-D546-4E78-AF7F-CE6A16D686B9	87208.25420910001	131324615.83100000000	4	"4 - Västkustens yttre kustvatten, Kattegatt"
