Datatyp	Kontrollstatus	Kontrollerad av	År	Stationsnamn	Rapporterat stationsnamn	Projekt	Beställare	Provtagningsplattform (kod)	Besöks-ID	Expeditions-ID	Shark prov id MD5	Provtagningsdatum (start)	Provtagningstid (start)	Provtagningsdatum (slut)	Provtagningstid (slut)	Provets latitud (DM)	Provets longitud (DM)	Provets latitud (DD)	Provets longitud (DD)	Positioneringssystem (kod)	Vattendjup vid stationen	Vindriktning (dekagrad)	Vindhastighet (m/s)	Lufttemperatur (C)	Lufttryck (hpa)	Väderlek (kod)	Molnighet (kod)	Vågobservation (kod)	Is (kod)	Secchidjup	Q-flagga för Secchidjup	Besökskommentar	Rapporterat id	Provets övre djup	Provets nedre djup	Provtagningslaboratorium	Provtagande laboratorium ackrediterat	Provtagartyp	Provtagningsvolym (l)	Provkommentar	Parameter	Mätvärde	Mätenhet	Q-flagga	Värde beräknat av datavärd	Analysmetod (kod)	Metoddokument	Metodreferens (kod)	Variabel-kommentar	Mätosäkerhet	Beräkningsosäkerhetsmetod (kod)	Rapporteringsgräns	Detektionsgräns	Mätområde	Analyslaboratorium	Analyslaboratorium ackrediterat	Analysdatum	Vattenkategori	Vattendistrikt	Vattenförekomst	Vattenförekomst-kod	Typområde	Havsbassäng	HELCOM/OSPAR-område	Ekonomisk zon	Län	Kommun	Stationid VISS	Vatten land stationstyp (kod)	Typ av övervakningsstation (kod)	Syfte med provtagningen (kod)	Typ av övervakningsprogram (kod)	Rapporterande institut	Datavärd	Internetåtkomst	Leveranspaket	Filnamn
Chlorophyll	Pågående-SMHI	Leverantör	2015	SLÄGGÖ	SLÄGGÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	41		43dd2e2a0966369aca40b04fad2374d3	2015-07-08	07:55			58 15.50	11 26.00	58.25833	11.43333		77.0	23	9			2	7	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.40	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GALTERÖ	GALTERÖ	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			5777f20a8353a2fda4002db5ceee7eb1	2015-07-07	14:05:00			58 06.55	11 48.60	58.10917	11.81000		39	23	9			2	7	1						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.8	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Stenungsund	SE644969-126444	C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GALTERÖ	GALTERÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	35		7d73f029175ce5ca1a9ea177949abe24	2015-07-07	14:05			58 06.55	11 48.60	58.10917	11.81000		39.0	23	9			2	7	1	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.80	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Halsefjorden	580688-114860	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Stenungsund	SE644969-126444				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	INSTÖ RÄNNA	INSTÖ RÄNNA	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			882aa1c1362230b1d73ae7cf016383bb	2015-07-07	11:35:00			57 54.07	11 40.00	57.90117	11.66667		14	23	11			1	5	2						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.4	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Älgöfjorden	575500-113750	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Kungälv		C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	INSTÖ RÄNNA	INSTÖ RÄNNA	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	33		7a146c851785d651c27ce2e0f72a986f	2015-07-07	11:35			57 54.07	11 40.00	57.90117	11.66667		14.0	23	11			1	5	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.40	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Älgöfjorden	575500-113750	01n - Västkustens inre kustvatten	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Kungälv					NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SKALKORGARNA	SKALKORGARNA	REG Bohuskustens KKP SRK	Bohuskustens vattenvårdsförbund	77SN			e231a2490685658be43a92ff1a6ae606	2015-07-07	09:20:00			57 40.73	11 46.10	57.67883	11.76833		15	25	14			1	6	3						0	10	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.5	ug/l			FLM		HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			1 - Estuarie (övergångsvatten)	Västerhavets vattendistrikt	Rivö fjord	574050-114780	25 - Göta älvs- och Nordre älvs estuarie		OSPAR/HELCOM	Svensk ekonomisk zon	Västra Götalands län	Göteborg		C	B		REG	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI_BVVF	SHARK_Chlorophyll_2015_SMHI_BVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SKALKORGARNA	SKALKORGARNA	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	77SN	31		e5caf273dcf07b30faf3a568a47f1b73	2015-07-07	09:20			57 40.73	11 46.10	57.67883	11.76833		15.0	25	14			1	6	3	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.50	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			1 - Estuarie (övergångsvatten)	Västerhavets vattendistrikt	Rivö fjord	574050-114780	25 - Göta älvs- och Nordre älvs estuarie		OSPAR/HELCOM	Svensk ekonomisk zon	Västra Götalands län	Göteborg					NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77LA	95	95	17326a234af940a50f21fd9fdf77dcd4	2015-07-01	06:30			58 48.19	17 37.52	58.80317	17.62533	DGP	41.5	23	2.9			1	1	0	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	1.93	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B7	B7	-	Havs- och vattenmyndigheten			20	9fc1b080b9d427233e73808c0163fa05	2015-06-29	13:45			63 31.48	19 48.47	63.52467	19.80783	GPS	22												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.45	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå	SE686956-167351				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B7	B7	-	Havs- och vattenmyndigheten			20	407221f11385586fcdd725ef87e55663	2015-06-29	13:45			63 31.48	19 48.47	63.52467	19.80783	GPS	22												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.43	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå	SE686956-167351				NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	110	110	742340b99deb752af6dda36a5e746890	2015-06-29	08:00			58 35.00	18 14.00	58.58333	18.23333	NOM		27	7			1	1	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	1.465	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77LA	85	85	cfac30d75ce1cd5a9d8f1e363c4d114d	2015-06-16	06:25			58 48.19	17 37.52	58.80317	17.62533	DGP	41.5	36	2			1	1	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	1.67	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	REF M1V1	REF M1V1	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	348		7146db0830ffa9d955fde174dcddf46c	2015-06-16	18:35			56 22.25	16 12.10	56.37083	16.20167		21.0	31	6			1	4	3	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.00	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	S Kalmarsunds utsjövatten	561400-161201	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Kalmar län	Torsås	SE624923-152449				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B3	B3	-	Havs- och vattenmyndigheten			19	228b095d8ecfbb819ba07f5f5b89c310	2015-06-15	08:50			63 29.98	19 49.14	63.49967	19.81900	GPS	23												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.64	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B3	B3	-	Havs- och vattenmyndigheten			19	a8d53dd7e9e2eda06c5026f6d40a6dc1	2015-06-15	08:50			63 29.98	19 49.14	63.49967	19.81900	GPS	23												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	2.56	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Örefjärden	633000-195000	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	BY31 LANDSORTSDJ	BY31	-	Havs- och vattenmyndigheten	77FY	109	109	705e7f804448d02fdf5b38e05691765c	2015-06-15	07:05			58 35.00	18 14.00	58.58333	18.23333	NOM	460	32	8			1	3	3	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	1.98	ug/l				SS028146								Stockholms universitet			3 - Havsområde  mellan 1 NM och 12 NM		Del av V Gotlandshavets utsjövatten	583649-180707		V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Stockholms län	Nynäshamn	SE649817-164122	MO	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SLÄGGÖ	SLÄGGÖ	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	345		23dac857dda3ea79472b3a010f3701db	2015-06-15	10:00			58 15.50	11 26.00	58.25833	11.43333		72.0	28	5			1	1	2	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	2.80	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			2 - Havsområde innanför 1 NM	Västerhavets vattendistrikt	Gullmarn centralbassäng	581700-113000	02 - Västkustens fjordar	Skagerrak	OSPAR	Svensk ekonomisk zon	Västra Götalands län	Lysekil	SE646775-124345				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	N14 FALKENBERG	N14 FALKENBERG	NAT Nationell miljöövervakning	Havs- och vattenmyndigheten, Sveriges meteorologiska och hydrologiska institut 	34AR	339		f92b073c4431f50313bb731dd30e0f2c	2015-06-14	15:30			56 56.40	12 12.70	56.94000	12.21167		31.0	28	13			1	2	4	0					0.0	10.0	Sveriges meteorologiska och hydrologiska institut 		HOS			Chlorophyll-a	1.30	ug/l					HC-C-C4							Sveriges meteorologiska och hydrologiska institut 			3 - Havsområde  mellan 1 NM och 12 NM		Del av n Kattegatts utsjövatten	570714-115613		N Kattegatt	OSPAR/HELCOM	Svensk ekonomisk zon	Hallands län	Falkenberg	SE631835-128131				NATL	Sveriges meteorologiska och hydrologiska institut 	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_SMHI	SHARK_Chlorophyll_2015_SMHI_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	UKV1	UKV1	REG Ume och Vindelälvens SRK	Ume- och Vindelälvens vattenvårdsförbund	7799			5ce242a759face6f172ba0c876c4ed0f	2015-06-14	15:30	2015-06-14		63 41.62	20 31.25	63.69362	20.52082	NOM	25												21610594-001	0	10	Alcontrol AB	Y	HOS	3.14		Chlorophyll-a	2.2	ug/l				SS 02 81 46 utg 1, mod			30% (låga halter), 15% (höga halter)	U2	1 µg/l			Alcontrol AB	Y		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	S n Kvarkens kustvatten	633550-200700	21 - Norra Kvarkens yttre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå						Länsstyrelsen Västerbotten	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2012_2015_ACLST_Vindel	SHARK_Chlorophyll_2012_2015_ACLST_Vindel_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	UKV2	UKV2	REG Ume och Vindelälvens SRK	Ume- och Vindelälvens vattenvårdsförbund	7799			58288a528a07176a6ca114d6151df373	2015-06-14	16:55	2015-06-14		63 40.37	20 20.00	63.67278	20.33333	NOM	11												21610603-001	0	10	Alcontrol AB	Y	HOS	3.14		Chlorophyll-a	1.8	ug/l				SS 02 81 46 utg 1, mod			30% (låga halter), 15% (höga halter)	U2	1 µg/l			Alcontrol AB	Y		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Fjärdgrundsområdet sek namn	636570-203590	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå						Länsstyrelsen Västerbotten	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2012_2015_ACLST_Vindel	SHARK_Chlorophyll_2012_2015_ACLST_Vindel_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	UKV3	UKV3	REG Ume och Vindelälvens SRK	Ume- och Vindelälvens vattenvårdsförbund	7799			e79b04430f92e89dd02a254a2a5b9591	2015-06-14	16:00	2015-06-14		63 38.13	20 23.20	63.63556	20.38667	NOM	19.5												21610600-001	0	10	Alcontrol AB	Y	HOS	3.14		Chlorophyll-a	2.5	ug/l				SS 02 81 46 utg 1, mod			30% (låga halter), 15% (höga halter)	U2	1 µg/l			Alcontrol AB	Y		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	Fjärdgrundsområdet sek namn	636570-203590	20 - Norra Kvarkens inre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå						Länsstyrelsen Västerbotten	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2012_2015_ACLST_Vindel	SHARK_Chlorophyll_2012_2015_ACLST_Vindel_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	UKV4	UKV4	REG Ume och Vindelälvens SRK	Ume- och Vindelälvens vattenvårdsförbund	7799			e195ab15d602adf157f0cbe20dd29290	2015-06-14	16:30	2015-06-14		63 36.58	20 19.25	63.60972	20.32083	NOM	19												21610597-001	0	10	Alcontrol AB	Y	HOS	3.14		Chlorophyll-a	2.2	ug/l				SS 02 81 46 utg 1, mod			30% (låga halter), 15% (höga halter)	U2	1 µg/l			Alcontrol AB	Y		2 - Havsområde innanför 1 NM	Bottenvikens vattendistrikt	S n Kvarkens kustvatten	633550-200700	21 - Norra Kvarkens yttre kustvatten	N Kvarken	HELCOM	Svensk ekonomisk zon	Västerbottens län	Umeå						Länsstyrelsen Västerbotten	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2012_2015_ACLST_Vindel	SHARK_Chlorophyll_2012_2015_ACLST_Vindel_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SÖ06 / SLÄTBAKEN	Sö06	REG Motala ströms SRK	Motala Ströms vattenvårdsförbund				a685ec8062f91221e26c8feb306d728d	2015-06-09	10:10			58 26.92	16 33.82	58.44863	16.56370	GPS	38.0									1.6				0	10	Alcontrol AB	Y	HOS	2.5		Chlorophyll-a	19	ug/l			SPEC	Filtrering och fotometrisk bestämning av klorofyll (mhj av aceton)				EURACHEM-guiden				Alcontrol AB	Y	2015-06-10	2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Inre Slätbaken	582705-163350	13 - Östergötlands inre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Östergötlands län	Söderköping	SE648087-154429					Alcontrol AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_ALCON_MSVVF	SHARK_Chlorophyll_2015_ALCON_MSVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	SÖ14 / HAFJÄRDEN	Sö14	REG Motala ströms SRK	Motala Ströms vattenvårdsförbund				ea1af7f2c0b0411f5c34815febedfbb2	2015-06-09	14:10			58 21.92	16 57.01	58.36541	16.95011	GPS	21.0									6.9				0	10	Alcontrol AB	Y	HOS	2.5		Chlorophyll-a	1.5	ug/l			SPEC	Filtrering och fotometrisk bestämning av klorofyll (mhj av aceton)				EURACHEM-guiden				Alcontrol AB	Y	2015-06-10	2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Kärrfjärden	582050-165820	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Östergötlands län	Söderköping	SE647192-156701					Alcontrol AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_ALCON_MSVVF	SHARK_Chlorophyll_2015_ALCON_MSVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	Gb16	Gb16	REG Motala ströms SRK	Motala Ströms vattenvårdsförbund				1a13d5a26efeb4de29290582d9c098c0	2015-06-08	11:15			58 35.78	16 50.49	58.59636	16.84154	GPS	28.0									3.8				0	10	Alcontrol AB	Y	HOS	2.5		Chlorophyll-a	2.3	ug/l			SPEC	Filtrering och fotometrisk bestämning av klorofyll (mhj av aceton)				EURACHEM-guiden				Alcontrol AB	Y	2015-06-09	2 - Havsområde innanför 1 NM	Södra Östersjöns vattendistrikt	Yttre Bråviken	583730-164501	12n - Östergötlands och Stockholms skärgård. Mellankustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Nyköping						Alcontrol AB	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_ALCON_MSVVF	SHARK_Chlorophyll_2015_ALCON_MSVVF_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	B1	B1	-	Havs- och vattenmyndigheten	77UR	52	52	a20b46c24583118295a4d6d2ab87d0f3	2015-06-04	06:38			58 48.19	17 37.52	58.80317	17.62533	DGP	42	27	7			0	0	2	0				1	0	20	Stockholms universitet		HOS			Chlorophyll-a	1.755	ug/l				SS028146								Stockholms universitet			2 - Havsområde innanför 1 NM	Norra Östersjöns vattendistrikt	Krabbfjärden	584340-174401	14 - Östergötlands yttre kustvatten	V Gotlandshavet	HELCOM	Svensk ekonomisk zon	Södermanlands län	Trosa		C	B		NATL	Stockholms universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_DEEP	SHARK_Chlorophyll_2015_DEEP_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GA1	GA1	-	Havs- och vattenmyndigheten			18	491a24c60074a35ec99d6741b4771993	2015-06-03	21:50			62 51.84	18 17.56	62.86400	18.29267	GPS	82												1	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	4.24	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
Chlorophyll	Pågående-SMHI	Leverantör	2015	GA1	GA1	-	Havs- och vattenmyndigheten			18	cd64ee377bcc4c6e42642f1042fa58ad	2015-06-03	21:50			62 51.84	18 17.56	62.86400	18.29267	GPS	82												2	0	10	Umeå Universitet		HOS	0.1		Chlorophyll-a	4.38	ug/l			FLM		HC-C-C2	Detektionsgräns 0.05mg/m3						Umeå Universitet			2 - Havsområde innanför 1 NM	Bottenhavets vattendistrikt	Gaviksfjärden	625180-181655	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	Bottenhavet	HELCOM	Svensk ekonomisk zon	Västernorrlands län	Kramfors					NATL	Umeå Universitet	Swedish Meteorological and Hydrological Institute (SMHI)	http://sharkweb.smhi.se, http://sharkdata.se	SHARK_Chlorophyll_2015_UMSC	SHARK_Chlorophyll_2015_UMSC_version_2017-04-26.zip
